Yr,Mo,Date,Product,RequestorTeams,ActivityHead,GLHead,PRType,TotalAmount,RequestCount
2017,7,2017-07-01,Inosita,BONE SAVIORS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,284900.0,1
2017,7,2017-07-01,Inosita,"BONE SAVIORS,INSTITUTIONAL,ELITE,CONQUEROR,WINNERS,TRANSFORMERS,LEGENDS,WARRIORS,CHALLENGERS,METABOLIZERS,X-TREME,MAVERICKS,GLADIATORS,CHAMPIONS,SPRINTERS,HI-FLIERS,TITANS,OMRON HEALTH CARE,BD SYRINGE (TEAM),MARKETING,Division 1,Division 2,Division 3,SALES FORCE EFFECTIVENESS,DIGITAL MARKETING,ARCHERS,THUNDERS (PREDATORS),CORPORATE COMMUNICATION,EVOCHECK (TEAM),DISTRIBUTION,BRAVO,NAVIGATORS,ALPHA,ONCOLOGY,Strikers",Equipments (With Doctor),Equipments - S&D,Marketing,108650.0,1
2017,7,2017-07-01,Inosita,"BONE SAVIORS,INSTITUTIONAL,ELITE,CONQUEROR,WINNERS,TRANSFORMERS,LEGENDS,WARRIORS,CHALLENGERS,METABOLIZERS,X-TREME,MAVERICKS,GLADIATORS,CHAMPIONS,SPRINTERS,HI-FLIERS,TITANS,OMRON HEALTH CARE,BD SYRINGE (TEAM),MARKETING,Division 1,Division 2,Division 3,SALES FORCE EFFECTIVENESS,DIGITAL MARKETING,ARCHERS,THUNDERS (PREDATORS),CORPORATE COMMUNICATION,EVOCHECK (TEAM),DISTRIBUTION,BRAVO,NAVIGATORS,ALPHA,ONCOLOGY,Strikers",Seminar (W/O Doctor),Seminars / Symposium / Video Shows - S&D,Marketing,258200.0,1
2017,7,2017-07-01,Inosita,"BONE SAVIORS,INSTITUTIONAL,ELITE,CONQUEROR,WINNERS,TRANSFORMERS,LEGENDS,WARRIORS,CHALLENGERS,METABOLIZERS,X-TREME,MAVERICKS,GLADIATORS,CHAMPIONS,SPRINTERS,HI-FLIERS,TITANS,OMRON HEALTH CARE,BD SYRINGE (TEAM),MARKETING,Division 1,Division 2,Division 3,SALES FORCE EFFECTIVENESS,DIGITAL MARKETING,ARCHERS,THUNDERS (PREDATORS),CORPORATE COMMUNICATION,EVOCHECK (TEAM),DISTRIBUTION,BRAVO,NAVIGATORS,ALPHA,ONCOLOGY,Strikers",Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,40500.0,1
2017,7,2017-07-01,Inosita,METABOLIZERS,Books (With Doctor),Books / Journals / Magazines - S&D,Marketing,12894.0,1
2017,7,2017-07-01,Inosita,METABOLIZERS,Others,Others - S&D,Marketing,22400.0,3
2017,7,2017-07-01,Inosita,WINNERS,Equipments (With Doctor),Equipments - S&D,Marketing,95000.0,1
2017,7,2017-07-01,Inosita,"WINNERS,NAVIGATORS",Book (W/O Doctor),Books / Journals / Magazines - S&D,Marketing,240000.0,1
2017,7,2017-07-01,Inosita,"WINNERS,NAVIGATORS",Doctors Printing,Prescription Pads - S&D,Marketing,133200.0,4
2017,7,2017-07-01,Inosita,"WINNERS,NAVIGATORS",Equipments (With Doctor),Equipments - S&D,Marketing,448325.0,5
2017,7,2017-07-01,Inosita,"WINNERS,NAVIGATORS","Furniture,  Fixtures & Fittings",Renovation Wards - S&D,Marketing,244173.0,7
2017,7,2017-07-01,Inosita,"WINNERS,NAVIGATORS",Renovation Ward (With Doctor),Renovation Wards - S&D,Marketing,54054.0,1
2017,7,2017-07-01,Inosita,"WINNERS,NAVIGATORS",Seminar (W/O Doctor),Seminars / Symposium / Video Shows - S&D,Marketing,120000.0,1
2017,7,2017-07-01,Inosita,"WINNERS,NAVIGATORS",Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,413800.0,9
2017,7,2017-07-01,Inosita Plus 50/850,"WINNERS,NAVIGATORS",Doctors Printing,Prescription Pads - S&D,Marketing,92420.0,2
2017,7,2017-07-01,Inosita Plus 50/850,"WINNERS,NAVIGATORS",Equipments (With Doctor),Equipments - S&D,Marketing,78356.0,1
2017,7,2017-07-01,International Markets,CHAMPIONS,Annual Conference,Annual Conference,Marketing,21250.0,1
2017,7,2017-07-01,International Markets,INTERNATIONAL MARKETS,Annual Conference,Annual Conference,Marketing,820008.0,1
2017,7,2017-07-01,Kalsob,BONE SAVIORS,Equipments (With Doctor),Equipments - S&D,Marketing,52000.0,1
2017,7,2017-07-01,Kalsob,BONE SAVIORS,Folders,Folders - S&D,Marketing,22779.75,2
2017,7,2017-07-01,Kalsob,"INSTITUTIONAL,BD SYRINGE (TEAM)",Equipments (With Doctor),Equipments - S&D,Marketing,66137.0,1
2017,7,2017-07-01,Kenya,CHAMPIONS,Conference (W/O Doctor),Seminars / Symposium / Video Shows - S&D,Marketing,84750.0,1
2017,7,2017-07-01,Kenya,DIGITAL MARKETING,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,113000.0,1
2017,7,2017-07-01,Klevra,MAVERICKS,Equipments (With Doctor),Equipments - S&D,Marketing,46000.0,1
2017,7,2017-07-01,Klevra,MAVERICKS,Folders,Folders - S&D,Marketing,318298.0,6
2017,7,2017-07-01,Klevra,MAVERICKS,Others,Others - S&D,Marketing,48788.0,3
2017,7,2017-07-01,Klevra,MAVERICKS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,87575.0,2
2017,7,2017-07-01,Klevra,MIS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,8520.0,2
2017,7,2017-07-01,Lacteus,BONE SAVIORS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,284900.0,1
2017,7,2017-07-01,Lacteus,CONQUEROR,Folders,Folders - S&D,Marketing,689705.5,11
2017,7,2017-07-01,Lacteus,CONQUEROR,Gifts & Souviners (W/O Doctor),Giveaways - S&D,Marketing,615000.0,1
2017,7,2017-07-01,Lowplat,BONE SAVIORS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,284900.0,1
2017,7,2017-07-01,Lowplat,"BONE SAVIORS,INSTITUTIONAL,ELITE,CONQUEROR,WINNERS,TRANSFORMERS,LEGENDS,WARRIORS,CHALLENGERS,METABOLIZERS,X-TREME,MAVERICKS,GLADIATORS,CHAMPIONS,SPRINTERS,HI-FLIERS,TITANS,OMRON HEALTH CARE,BD SYRINGE (TEAM),MARKETING,Division 1,Division 2,Division 3,SALES FORCE EFFECTIVENESS,DIGITAL MARKETING,ARCHERS,THUNDERS (PREDATORS),CORPORATE COMMUNICATION,EVOCHECK (TEAM),DISTRIBUTION,BRAVO,NAVIGATORS,ALPHA,ONCOLOGY,Strikers",Seminar (W/O Doctor),Seminars / Symposium / Video Shows - S&D,Marketing,258200.0,1
2017,7,2017-07-01,Lowplat,CHAMPIONS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,3400.0,2
2017,7,2017-07-01,Lowplat,DIGITAL MARKETING,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,113000.0,1
2017,7,2017-07-01,Lowplat,METABOLIZERS,Equipments (With Doctor),Equipments - S&D,Marketing,69000.0,1
2017,7,2017-07-01,Lowplat,"WINNERS,NAVIGATORS",Seminar (W/O Doctor),Seminars / Symposium / Video Shows - S&D,Marketing,120000.0,1
2017,7,2017-07-01,Lowplat,X-TREME,Doctors Printing,Prescription Pads - S&D,Marketing,50000.0,1
2017,7,2017-07-01,Lowplat,X-TREME,Equipments (With Doctor),Equipments - S&D,Marketing,165000.0,1
2017,7,2017-07-01,Lowplat Plus,BONE SAVIORS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,284900.0,1
2017,7,2017-07-01,Lowplat Plus,"BONE SAVIORS,INSTITUTIONAL,ELITE,CONQUEROR,WINNERS,TRANSFORMERS,LEGENDS,WARRIORS,CHALLENGERS,METABOLIZERS,X-TREME,MAVERICKS,GLADIATORS,CHAMPIONS,SPRINTERS,HI-FLIERS,TITANS,OMRON HEALTH CARE,BD SYRINGE (TEAM),MARKETING,Division 1,Division 2,Division 3,SALES FORCE EFFECTIVENESS,DIGITAL MARKETING,ARCHERS,THUNDERS (PREDATORS),CORPORATE COMMUNICATION,EVOCHECK (TEAM),DISTRIBUTION,BRAVO,NAVIGATORS,ALPHA,ONCOLOGY,Strikers",Seminar (W/O Doctor),Seminars / Symposium / Video Shows - S&D,Marketing,258200.0,1
2017,7,2017-07-01,Lowplat Plus,LEGENDS,Doctors Printing,Prescription Pads - S&D,Marketing,50300.0,4
2017,7,2017-07-01,Lowplat Plus,LEGENDS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,7227.0,2
2017,7,2017-07-01,Lowplat Plus,"WINNERS,NAVIGATORS",Seminar (W/O Doctor),Seminars / Symposium / Video Shows - S&D,Marketing,120000.0,1
2017,7,2017-07-01,Myopro,BONE SAVIORS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,284900.0,1
2017,7,2017-07-01,Myopro,WINNERS,Book (W/O Doctor),Books / Journals / Magazines - S&D,Marketing,21050.0,2
2017,7,2017-07-01,Myopro,WINNERS,Doctors Printing,Prescription Pads - S&D,Marketing,39101.7,3
2017,7,2017-07-01,Myopro,WINNERS,Equipments (With Doctor),Equipments - S&D,Marketing,597341.0,11
2017,7,2017-07-01,Myopro,WINNERS,Folders,Folders - S&D,Marketing,74250.0,2
2017,7,2017-07-01,Myopro,WINNERS,"Furniture,  Fixtures & Fittings",Renovation Wards - S&D,Marketing,40301.0,3
2017,7,2017-07-01,Myopro,WINNERS,Manual / Literatures / Photo Copies,Manual / Literatures / Photo Copies - S&D,Marketing,105882.0,2
2017,7,2017-07-01,Myopro,WINNERS,Renovation Ward (With Doctor),Renovation Wards - S&D,Marketing,271680.0,2
2017,7,2017-07-01,Myopro,"WINNERS,NAVIGATORS",Doctors Printing,Prescription Pads - S&D,Marketing,24100.0,1
2017,7,2017-07-01,Neo-Q 100,BONE SAVIORS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,284900.0,1
2017,7,2017-07-01,Neo-Q 100,WARRIORS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,15225.0,1
2017,7,2017-07-01,Neo-Q 50,LEGENDS,Renovation Ward (With Doctor),Renovation Wards - S&D,Marketing,74000.0,1
2017,7,2017-07-01,Nise,BONE SAVIORS,Equipments (With Doctor),Equipments - S&D,Marketing,54450.0,1
2017,7,2017-07-01,Nise,BONE SAVIORS,Folders,Folders - S&D,Marketing,26779.75,3
2017,7,2017-07-01,Nise,BONE SAVIORS,"Furniture,  Fixtures & Fittings",Renovation Wards - S&D,Marketing,71000.0,1
2017,7,2017-07-01,Nise,BONE SAVIORS,Seminar (W/O Doctor),Seminars / Symposium / Video Shows - S&D,Marketing,115000.0,2
2017,7,2017-07-01,Nise,BONE SAVIORS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,284900.0,1
2017,7,2017-07-01,Nise,DIGITAL MARKETING,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,113000.0,1
2017,7,2017-07-01,Nise,"INSTITUTIONAL,BD SYRINGE (TEAM)",Equipments (With Doctor),Equipments - S&D,Marketing,22830.0,2
2017,7,2017-07-01,Nise,"INSTITUTIONAL,BD SYRINGE (TEAM)",Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,15000.0,1
2017,7,2017-07-01,Nise,"WINNERS,NAVIGATORS",Seminar (W/O Doctor),Seminars / Symposium / Video Shows - S&D,Marketing,120000.0,1
2017,7,2017-07-01,Nozea,WARRIORS,Doctors Printing,Prescription Pads - S&D,Marketing,60400.0,1
2017,7,2017-07-01,Nozea,WARRIORS,Folders,Folders - S&D,Marketing,204600.0,3
2017,7,2017-07-01,Nozea,WARRIORS,Launching,Launching - S&D,Marketing,2465975.8,4
2017,7,2017-07-01,Nozea,WARRIORS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,24800.0,1
2017,7,2017-07-01,OPT-D Drops,"CONQUEROR,TRANSFORMERS,HI-FLIERS",Launching,Launching - S&D,Marketing,74500.0,1
2017,7,2017-07-01,OPT-D Drops,WINNERS,Launching,Launching - S&D,Marketing,3000.0,1
2017,7,2017-07-01,Onita,BONE SAVIORS,Seminar (W/O Doctor),Seminars / Symposium / Video Shows - S&D,Marketing,115000.0,2
2017,7,2017-07-01,Onita,TRANSFORMERS,Doctors Printing,Prescription Pads - S&D,Marketing,39450.0,1
2017,7,2017-07-01,Onita,TRANSFORMERS,Equipments (With Doctor),Equipments - S&D,Marketing,65000.0,1
2017,7,2017-07-01,Onita,TRANSFORMERS,Folders,Folders - S&D,Marketing,21056.5,1
2017,7,2017-07-01,Onita,TRANSFORMERS,"Furniture,  Fixtures & Fittings",Renovation Wards - S&D,Marketing,56277.0,1
2017,7,2017-07-01,Onita,TRANSFORMERS,Renovation Ward (With Doctor),Renovation Wards - S&D,Marketing,37037.0,1
2017,7,2017-07-01,Opt-D,BONE SAVIORS,Seminar (W/O Doctor),Seminars / Symposium / Video Shows - S&D,Marketing,115000.0,2
2017,7,2017-07-01,Opt-D,BONE SAVIORS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,284900.0,1
2017,7,2017-07-01,Opt-D,ELITE,Equipments (With Doctor),Equipments - S&D,Marketing,31000.0,1
2017,7,2017-07-01,Opt-D,TRANSFORMERS,Books (With Doctor),Books / Journals / Magazines - S&D,Marketing,2288.0,1
2017,7,2017-07-01,Opt-D,TRANSFORMERS,Doctors Printing,Prescription Pads - S&D,Marketing,39450.0,1
2017,7,2017-07-01,Opt-D,TRANSFORMERS,Equipments (With Doctor),Equipments - S&D,Marketing,118642.0,5
2017,7,2017-07-01,Opt-D,TRANSFORMERS,Folders,Folders - S&D,Marketing,218056.5,5
2017,7,2017-07-01,Opt-D,TRANSFORMERS,"Furniture,  Fixtures & Fittings",Renovation Wards - S&D,Marketing,86433.0,2
2017,7,2017-07-01,Opt-D,TRANSFORMERS,Renovation Ward (With Doctor),Renovation Wards - S&D,Marketing,37037.0,1
2017,7,2017-07-01,Opt-D,TRANSFORMERS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,65000.0,1
2017,7,2017-07-01,Opt-D,"WINNERS,NAVIGATORS",Seminar (W/O Doctor),Seminars / Symposium / Video Shows - S&D,Marketing,120000.0,1
2017,7,2017-07-01,Orslim,WINNERS,Equipments (With Doctor),Equipments - S&D,Marketing,80547.0,1
2017,7,2017-07-01,Orslim,WINNERS,Folders,Folders - S&D,Marketing,79400.0,8
2017,7,2017-07-01,Phytus,GLADIATORS,Equipments (With Doctor),Equipments - S&D,Marketing,74000.0,1
2017,7,2017-07-01,Ramipace,"BONE SAVIORS,INSTITUTIONAL,ELITE,CONQUEROR,WINNERS,TRANSFORMERS,LEGENDS,WARRIORS,CHALLENGERS,METABOLIZERS,X-TREME,MAVERICKS,GLADIATORS,CHAMPIONS,SPRINTERS,HI-FLIERS,TITANS,OMRON HEALTH CARE,BD SYRINGE (TEAM),NO TEAM,MARKETING,Division 1,Division 2,Division 3,Factory,Head Office,Karachi Guest House,Lahore Guest House,Peshawar Guest House,Nursery Warehouse,ADMINISTRATION HEAD OFFICE,COMPLIANCE DEPT,BUSINESS DEVELOPMENT,FINANCE,REGULATORY,MIS,LEARNING &amp; DEVELOPMENT,SALES FORCE EFFECTIVENESS,ENGINEERING,QUALITY CONTROL,QUALITY ASSURANCE,PRODUCTION NON CEPH,ADMINISTRATION FACTORY,MEDICAL AFFAIRS,WAREHOUSE,PRODUCT DEVELOPMENT,TECHNICAL SERVICES,PRODUCTION CEPH,HSE / ISO Compliance,HUMAN RESOURCE,SUPPLY CHAIN,PHARMACY SERVICES &amp; PROJECTS,TECHNICAL SERVICES,DIGITAL MARKETING,QUALITY OPERATIONS,Pharmacovigilance,Srilanka,Myanmar,Vietnam,Cambodia,Kenya,Afghanistan,Guatemala,Philippine,Malaysia,Hongkong,Maldives,Nigeria,Uzbekistan,Tajikistan,kazakhstan,Bolivia,Ivory Coast,FINANCE - CORPORATE,ARCHERS,GENERAL,THUNDERS (PREDATORS),CORPORATE COMMUNICATION,EVOCHECK (TEAM),DISTRIBUTION,HRAB,PRODUCTION NUTRACEUTICAL,HUMAN RESOURCE - FAC,MIS - FAC",Folders,Folders - S&D,Marketing,373075.0,3
2017,7,2017-07-01,Ramipace,MAVERICKS,Others,Others - S&D,Marketing,48788.0,3
2017,7,2017-07-01,Ramipace,MAVERICKS,Renovation Ward (With Doctor),Renovation Wards - S&D,Marketing,10000.0,1
2017,7,2017-07-01,Ramipace,TITANS,Folders,Folders - S&D,Marketing,22000.0,2
2017,7,2017-07-01,Ramipace,TITANS,"Furniture,  Fixtures & Fittings",Renovation Wards - S&D,Marketing,24750.0,1
2017,7,2017-07-01,Ramipace,"WINNERS,NAVIGATORS",Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,148500.0,3
2017,7,2017-07-01,Securin,BONE SAVIORS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,284900.0,1
2017,7,2017-07-01,Securin,"BONE SAVIORS,INSTITUTIONAL,ELITE,CONQUEROR,WINNERS,TRANSFORMERS,LEGENDS,WARRIORS,CHALLENGERS,METABOLIZERS,X-TREME,MAVERICKS,GLADIATORS,CHAMPIONS,SPRINTERS,HI-FLIERS,TITANS,OMRON HEALTH CARE,BD SYRINGE (TEAM),MARKETING,Division 1,Division 2,Division 3,SALES FORCE EFFECTIVENESS,DIGITAL MARKETING,ARCHERS,THUNDERS (PREDATORS),CORPORATE COMMUNICATION,EVOCHECK (TEAM),DISTRIBUTION,BRAVO,NAVIGATORS,ALPHA,ONCOLOGY,Strikers",Seminar (W/O Doctor),Seminars / Symposium / Video Shows - S&D,Marketing,258200.0,1
2017,7,2017-07-01,Securin,METABOLIZERS,Equipments (With Doctor),Equipments - S&D,Marketing,69000.0,1
2017,7,2017-07-01,Securin,X-TREME,Doctors Printing,Prescription Pads - S&D,Marketing,20630.0,2
2017,7,2017-07-01,Setspin,"BONE SAVIORS,INSTITUTIONAL,ELITE,CONQUEROR,WINNERS,TRANSFORMERS,LEGENDS,WARRIORS,CHALLENGERS,METABOLIZERS,X-TREME,MAVERICKS,GLADIATORS,CHAMPIONS,SPRINTERS,HI-FLIERS,TITANS,OMRON HEALTH CARE,BD SYRINGE (TEAM),MARKETING,Division 1,Division 2,Division 3,SALES FORCE EFFECTIVENESS,DIGITAL MARKETING,ARCHERS,THUNDERS (PREDATORS),CORPORATE COMMUNICATION,EVOCHECK (TEAM),DISTRIBUTION,BRAVO,NAVIGATORS,ALPHA,ONCOLOGY,Strikers",Seminar (W/O Doctor),Seminars / Symposium / Video Shows - S&D,Marketing,258200.0,1
2017,7,2017-07-01,Setspin,"BONE SAVIORS,INSTITUTIONAL,ELITE,CONQUEROR,WINNERS,TRANSFORMERS,LEGENDS,WARRIORS,CHALLENGERS,METABOLIZERS,X-TREME,MAVERICKS,GLADIATORS,CHAMPIONS,SPRINTERS,HI-FLIERS,TITANS,OMRON HEALTH CARE,BD SYRINGE (TEAM),NO TEAM,MARKETING,Division 1,Division 2,Division 3,Factory,Head Office,Karachi Guest House,Lahore Guest House,Peshawar Guest House,Nursery Warehouse,ADMINISTRATION HEAD OFFICE,COMPLIANCE DEPT,BUSINESS DEVELOPMENT,FINANCE,REGULATORY,MIS,LEARNING &amp; DEVELOPMENT,SALES FORCE EFFECTIVENESS,ENGINEERING,QUALITY CONTROL,QUALITY ASSURANCE,PRODUCTION NON CEPH,ADMINISTRATION FACTORY,MEDICAL AFFAIRS,WAREHOUSE,PRODUCT DEVELOPMENT,TECHNICAL SERVICES,PRODUCTION CEPH,HSE / ISO Compliance,HUMAN RESOURCE,SUPPLY CHAIN,PHARMACY SERVICES &amp; PROJECTS,TECHNICAL SERVICES,DIGITAL MARKETING,QUALITY OPERATIONS,Pharmacovigilance,Srilanka,Myanmar,Vietnam,Cambodia,Kenya,Afghanistan,Guatemala,Philippine,Malaysia,Hongkong,Maldives,Nigeria,Uzbekistan,Tajikistan,kazakhstan,Bolivia,Ivory Coast,FINANCE - CORPORATE,ARCHERS,GENERAL,THUNDERS (PREDATORS),CORPORATE COMMUNICATION,EVOCHECK (TEAM),DISTRIBUTION,HRAB,PRODUCTION NUTRACEUTICAL,HUMAN RESOURCE - FAC,MIS - FAC",Folders,Folders - S&D,Marketing,373075.0,3
2017,7,2017-07-01,Setspin,MAVERICKS,Doctors Printing,Prescription Pads - S&D,Marketing,34000.0,2
2017,7,2017-07-01,Setspin,MAVERICKS,Equipments (With Doctor),Equipments - S&D,Marketing,101500.0,2
2017,7,2017-07-01,Setspin,MAVERICKS,"Furniture,  Fixtures & Fittings",Renovation Wards - S&D,Marketing,68712.0,1
2017,7,2017-07-01,Setspin,MAVERICKS,Renovation Ward (With Doctor),Renovation Wards - S&D,Marketing,99191.0,1
2017,7,2017-07-01,Telsarta-A,LEGENDS,Doctors Printing,Prescription Pads - S&D,Marketing,50300.0,4
2017,7,2017-07-01,Telsarta-A,LEGENDS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,237000.0,2
2017,7,2017-07-01,Telsarta-A,MAVERICKS,Equipments (With Doctor),Equipments - S&D,Marketing,82000.0,1
2017,7,2017-07-01,Telsarta-A,METABOLIZERS,Equipments (With Doctor),Equipments - S&D,Marketing,37624.0,1
2017,7,2017-07-01,Treatan,METABOLIZERS,Others,Others - S&D,Marketing,22400.0,3
2017,7,2017-07-01,Treatan,"WINNERS,NAVIGATORS",Doctors Printing,Prescription Pads - S&D,Marketing,36000.0,1
2017,7,2017-07-01,Voxamine,MAVERICKS,Equipments (With Doctor),Equipments - S&D,Marketing,65000.0,1
2017,7,2017-07-01,Voxamine,MAVERICKS,Folders,Folders - S&D,Marketing,88400.0,4
2017,7,2017-07-01,Xcept,BRAVO,Book (W/O Doctor),Books / Journals / Magazines - S&D,Marketing,114000.0,2
2017,7,2017-07-01,Xilica,MIS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,8520.0,2
2017,7,2017-07-01,Xilica,"WINNERS,NAVIGATORS",Doctors Printing,Prescription Pads - S&D,Marketing,213720.0,6
2017,7,2017-07-01,Xilica,"WINNERS,NAVIGATORS",Equipments (With Doctor),Equipments - S&D,Marketing,327106.0,3
2017,7,2017-07-01,Xilica,"WINNERS,NAVIGATORS","Furniture,  Fixtures & Fittings",Renovation Wards - S&D,Marketing,175725.0,2
2017,7,2017-07-01,Xilica,"WINNERS,NAVIGATORS",Renovation Ward (With Doctor),Renovation Wards - S&D,Marketing,54054.0,1
2017,7,2017-07-01,Xplended,"WINNERS,NAVIGATORS",Seminar (W/O Doctor),Seminars / Symposium / Video Shows - S&D,Marketing,120000.0,1
2017,7,2017-07-01,Xplended,X-TREME,Book (W/O Doctor),Books / Journals / Magazines - S&D,Marketing,292000.0,2
2017,7,2017-07-01,Xplended,X-TREME,Books (With Doctor),Books / Journals / Magazines - S&D,Marketing,26850.0,1
2017,7,2017-07-01,Xplended,X-TREME,Doctors Printing,Prescription Pads - S&D,Marketing,240040.0,22
2017,7,2017-07-01,Xplended,X-TREME,Equipments (With Doctor),Equipments - S&D,Marketing,278400.0,2
2017,7,2017-07-01,Xplended,X-TREME,Screening (W/O Doctor),Screening - S&D,Marketing,2238000.0,2
2017,7,2017-07-01,Xplended 20,"BONE SAVIORS,INSTITUTIONAL,ELITE,CONQUEROR,WINNERS,TRANSFORMERS,LEGENDS,WARRIORS,CHALLENGERS,METABOLIZERS,X-TREME,MAVERICKS,GLADIATORS,CHAMPIONS,SPRINTERS,HI-FLIERS,TITANS,OMRON HEALTH CARE,BD SYRINGE (TEAM),MARKETING,Division 1,Division 2,Division 3,SALES FORCE EFFECTIVENESS,DIGITAL MARKETING,ARCHERS,THUNDERS (PREDATORS),CORPORATE COMMUNICATION,EVOCHECK (TEAM),DISTRIBUTION,BRAVO,NAVIGATORS,ALPHA,ONCOLOGY,Strikers",Equipments (With Doctor),Equipments - S&D,Marketing,108650.0,1
2017,7,2017-07-01,Xplended 20,X-TREME,Screening (W/O Doctor),Screening - S&D,Marketing,2238000.0,2
2017,7,2017-07-01,Zoltar,"OMRON HEALTH CARE,BD SYRINGE (TEAM)",Equipments (With Doctor),Equipments - S&D,Marketing,58800.0,1
2017,7,2017-07-01,Zoltar,"OMRON HEALTH CARE,BD SYRINGE (TEAM)",Folders,Folders - S&D,Marketing,41876.0,3
2017,7,2017-07-01,Zoltar,"OMRON HEALTH CARE,BD SYRINGE (TEAM)",Renovation Ward (With Doctor),Renovation Wards - S&D,Marketing,40865.0,1
2017,7,2017-07-01,Zoltar,"OMRON HEALTH CARE,BD SYRINGE (TEAM)",Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,118750.0,1
2017,7,2017-07-01,Zoval,BONE SAVIORS,Doctors Printing,Prescription Pads - S&D,Marketing,18081.7,2
2017,7,2017-07-01,Zoval,BONE SAVIORS,Equipments (With Doctor),Equipments - S&D,Marketing,449902.0,11
2017,7,2017-07-01,Zoval,BONE SAVIORS,Folders,Folders - S&D,Marketing,59900.0,2
2017,7,2017-07-01,Zoval,BONE SAVIORS,"Furniture,  Fixtures & Fittings",Renovation Wards - S&D,Marketing,244577.0,3
2017,7,2017-07-01,Zoval,BONE SAVIORS,Kind Incentives,Others - S&D,Marketing,632200.0,1
2017,7,2017-07-01,Zoval,BONE SAVIORS,Screening (W/O Doctor),Screening - S&D,Marketing,800000.0,1
2017,7,2017-07-01,Zoval,BONE SAVIORS,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,558310.0,7
2017,7,2017-07-01,Zoval,INTERNATIONAL MARKETS,Ads. In Journals / Magazines,Advertisement In Magazine & Others - S&D,Marketing,9900.0,1
2017,7,2017-07-01,Zoval,"WINNERS,NAVIGATORS",Seminar (W/O Doctor),Seminars / Symposium / Video Shows - S&D,Marketing,120000.0,1
2017,8,2017-08-01,Actiflor,GLADIATORS,Equipments (With Doctor),Equipments - S&D,Marketing,380796.0,10
2017,8,2017-08-01,Actiflor,GLADIATORS,Gifts & Souviners (W/O Doctor),Giveaways - S&D,Marketing,224000.0,1
2017,8,2017-08-01,Actiflor,"OMRON HEALTH CARE,BD SYRINGE (TEAM)",Book (W/O Doctor),Books / Journals / Magazines - S&D,Marketing,322500.0,1
2017,8,2017-08-01,Adfolic,DIGITAL MARKETING,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,Marketing,1740000.0,1
2017,8,2017-08-01,Adfolic,GLADIATORS,Equipments (With Doctor),Equipments - S&D,Marketing,99868.0,2
2017,8,2017-08-01,Adfolic,GLADIATORS,"Furniture,  Fixtures & Fittings",Renovation Wards - S&D,Marketing,13008.0,1
2017,8,2017-08-01,Adfolic,"OMRON HEALTH CARE,BD SYRINGE (TEAM)",Book (W/O Doctor),Books / Journals / Magazines - S&D,Marketing,322500.0,1
2017,8,2017-08-01,Adfolic,WARRIORS,Advertisment (W/O Doctor),Advertisement In Magazine & Others - S&D,Marketing,83250.0,2
