RequestId,MasterId,Description,BillCount,RequestedAmount,SMApprovedAmount,RTLApprovedAmount,BMApprovedAmount,MMApprovedAmount,SFEApprovedAmount,ProductName,TeamName,ExpenseDate,CreatedDate,RequestMonth,RequestorCadre,StatusId,Yr,Mo
11073,1001,BOOKS TO   ,1,3190.0,,,0.0,0.0,,INOSITA PLUS XR,,2026-03-25,2026-03-31 11:51:22.647,2026-03-01,SM,1,2026,3
11074,1001,BOOKS TO   ,1,3190.0,,,0.0,0.0,,INOSITA PLUS XR,,2026-03-24,2026-03-31 11:51:22.723,2026-03-01,SM,1,2026,3
11075,1001,BOOKS TO   ,1,2395.0,,,0.0,0.0,,INOSITA PLUS XR,,2026-03-27,2026-03-31 11:51:22.803,2026-03-01,SM,1,2026,3
11076,1001,BOOKS TO   ,1,1600.0,,,0.0,0.0,,"INOSITA PLUS XR,Erlina",,2026-03-18,2026-03-31 11:51:22.880,2026-03-01,SM,1,2026,3
11077,1001,Camps/Screening,1,3000.0,,,0.0,0.0,,INOSITA PLUS XR,,2026-03-02,2026-03-31 11:51:22.930,2026-03-01,SM,1,2026,3
11078,1001,Camps/Screening,1,3000.0,,,0.0,0.0,,Erlina,,2026-03-16,2026-03-31 11:51:22.983,2026-03-01,SM,1,2026,3
11079,1001,MEDICAL/SURGICAL EQUIPMENTS TO   ,1,1600.0,,,0.0,0.0,,INOSITA PLUS XR,,2026-02-27,2026-03-31 11:51:23.033,2026-03-01,SM,1,2026,2
11080,1001,DOCTOR&#39;S PRINTING TO   ,1,800.0,,,0.0,0.0,,INOSITA PLUS XR,,2026-02-13,2026-03-31 11:51:23.087,2026-03-01,SM,1,2026,2
11081,1001,&nbsp;,12,3150.0,,,0.0,0.0,,,,2026-03-31,2026-03-31 11:51:23.137,2026-03-01,SM,1,2026,3
11082,1000,Gift to ,1,4500.0,4500.0,4500.0,4500.0,,4500.0,Kalsob,,2026-03-06,2026-03-31 11:51:25.383,2026-03-01,AM,1,2026,3
11083,1000,Camps/Screening,1,500.0,500.0,500.0,500.0,,500.0,Nise,,2026-03-31,2026-03-31 11:51:25.437,2026-03-01,AM,1,2026,3
11088,999,DOCTOR&#39;S PRINTING TO Dr. Rukhsana Rao,1,5000.0,5000.0,5000.0,5000.0,,5000.0,Opt-D,,2026-03-16,2026-03-31 11:52:09.177,2026-03-01,AM,1,2026,3
11089,999,DOCTOR&#39;S PRINTING Sample,0,0.0,0.0,0.0,0.0,,0.0,Opt-D,,2026-03-16,2026-03-31 11:52:09.230,2026-03-01,AM,1,2026,3
11090,999,Fuel Bills,6,30000.0,30000.0,30000.0,30000.0,,30000.0,,,2026-03-31,2026-03-31 11:52:09.283,2026-03-01,AM,1,2026,3
11091,999,Fuel Bills,2,10000.0,10000.0,10000.0,10000.0,,10000.0,,,2026-03-31,2026-03-31 11:52:09.333,2026-03-01,AM,1,2026,3
11097,1002,Monthly meeting with team & SM SB,1,5000.0,5000.0,5000.0,5000.0,,5000.0,,BONE SAVIORS,2026-03-28,2026-03-31 11:55:17.970,2026-03-01,AM,1,2026,3
11098,1002,FUEL BILL,5,56197.0,56197.0,56197.0,56197.0,,56197.0,,,2026-03-28,2026-03-31 11:55:18.023,2026-03-01,AM,1,2026,3
11099,1003,PROJECTOR IN Monthly meeting with team & SM,1,2000.0,,,0.0,0.0,2000.0,,METABOLIZERS,2026-03-05,2026-03-31 11:55:26.927,2026-03-01,SM,1,2026,3
11100,1003,meeting with team & SM after Eid,1,5410.0,,,0.0,0.0,5410.0,,METABOLIZERS,2026-03-24,2026-03-31 11:55:26.977,2026-03-01,SM,1,2026,3
11101,1003,INTERNET DEVICE BILL,1,2500.0,,,0.0,0.0,2500.0,Inosita,,2026-02-02,2026-03-31 11:55:27.030,2026-03-01,SM,1,2026,2
11102,1003,INTERNET DEVICE BILL,1,2500.0,,,0.0,0.0,2500.0,Inosita,,2026-03-28,2026-03-31 11:55:27.080,2026-03-01,SM,1,2026,3
11103,1003,DOCTOR&#39;S PRINTING  ,1,5000.0,,,0.0,0.0,5000.0,Inosita Plus,,2026-02-06,2026-03-31 11:55:27.133,2026-03-01,SM,1,2026,2
11104,1003,DOCTOR&#39;S PRINTING ,1,4200.0,,,0.0,0.0,4200.0,Inosita Plus,,2026-03-19,2026-03-31 11:55:27.183,2026-03-01,SM,1,2026,3
11105,1003,ONLINE SESSION INVITATION CARDS PRINTING,1,2500.0,,,0.0,0.0,2500.0,Inosita Plus,,2026-02-11,2026-03-31 11:55:27.233,2026-03-01,SM,1,2026,2
11106,1003,PAPERS FOR PRINT,1,4150.0,,,0.0,0.0,4150.0,Inosita Plus,,2026-02-16,2026-03-31 11:55:27.287,2026-03-01,SM,1,2026,2
11107,1003,PETROL BILLS,9,57700.0,,,0.0,0.0,57700.0,,,2026-03-01,2026-03-31 11:55:27.337,2026-03-01,SM,1,2026,3
11113,886,MEDICAL/SURGICAL EQUIPMENTS TO   ,1,12000.0,,,,12000.0,12000.0,Xplended 20,,2026-03-03,2026-03-31 11:59:59.980,2026-03-01,RTL,1,2026,3
11114,886,RTDs TO   ,2,8490.0,,,,8490.0,8490.0,Xplended 20,,2026-03-14,2026-03-31 12:00:00.083,2026-03-01,RTL,1,2026,3
11115,886,Camps/Screening,1,9397.0,,,,9397.0,9397.0,SACVIN,,2026-03-24,2026-03-31 12:00:00.167,2026-03-01,RTL,1,2026,3
11116,886,DOCTOR&#39;S PRINTING TO   ,1,13000.0,,,,13000.0,13000.0,SACVIN,,2026-03-04,2026-03-31 12:00:00.273,2026-03-01,RTL,1,2026,3
11117,886,BOOKS TO   ,1,7000.0,,,,7000.0,7000.0,Xplended 20,,2026-03-28,2026-03-31 12:00:00.330,2026-03-01,RTL,1,2026,3
11118,886,MEDICAL/SURGICAL EQUIPMENTS TO   ,1,26520.0,,,,26520.0,23520.0,Xplended 20,,2026-03-30,2026-03-31 12:00:00.410,2026-03-01,RTL,1,2026,3
11119,886,Camps/Screening,1,8000.0,,,,8000.0,8000.0,Xplended 20,,2026-03-30,2026-03-31 12:00:00.487,2026-03-01,RTL,1,2026,3
11120,886,"PC ACESSORIES (USBs, MOUSE ETC.) TO   ",1,3000.0,,,,3000.0,3000.0,SACVIN,,2026-03-30,2026-03-31 12:00:00.540,2026-03-01,RTL,1,2026,3
11121,886,BOOKS TO   ,1,3200.0,,,,3200.0,3200.0,Xplended 5-10,,2026-03-28,2026-03-31 12:00:00.593,2026-03-01,RTL,1,2026,3
11122,886,Camps/Screening,1,2852.0,,,,2852.0,2852.0,Xplended 5-10,,2026-03-30,2026-03-31 12:00:00.650,2026-03-01,RTL,1,2026,3
11123,886,Camps/Screening,1,2852.0,,,,2852.0,2852.0,Xplended 5-10,,2026-03-30,2026-03-31 12:00:00.740,2026-03-01,RTL,1,2026,3
11124,1004,Electronic Equipment,1,17000.0,,17000.0,17000.0,17000.0,17000.0,Busonide,,2026-03-14,2026-03-31 12:00:01.717,2026-03-01,SM,1,2026,3
11126,1005,Monthly meeting with team ,1,1426.0,,,0.0,0.0,,,Aviators,2026-03-04,2026-03-31 12:02:21.120,2026-03-01,SM,1,2026,3
11127,1006,RTDs TO   Dr Azeem Ullah and ER Drs,1,12550.0,,,0.0,0.0,12550.0,Opt-D,,2026-03-25,2026-03-31 12:03:29.743,2026-03-01,SM,1,2026,3
11128,1006,BOOKS TO   ,2,12000.0,,,0.0,0.0,12000.0,Onita,,2026-03-25,2026-03-31 12:03:29.797,2026-03-01,SM,1,2026,3
11129,1006,DOCTOR&#39;S PRINTING TO   ,1,4500.0,,,0.0,0.0,4500.0,Opt-D,,2026-03-03,2026-03-31 12:03:29.850,2026-03-01,SM,1,2026,3
11130,1006,Toll And Parking Bills,37,6770.0,,,0.0,0.0,6070.0,,,2026-03-25,2026-03-31 12:03:29.900,2026-03-01,SM,1,2026,3
11152,903,Monthly meeting with team & SM SB,1,1533.0,,,0.0,0.0,1533.0,,MAVERICKS,2026-03-30,2026-03-31 12:06:21.680,2026-03-01,SM,1,2026,3
11153,903,Camps/Screening,1,3622.0,,,0.0,0.0,3622.0,Estar 5,,2026-02-11,2026-03-31 12:06:21.733,2026-03-01,SM,1,2026,2
11154,903,MEDICAL/SURGICAL EQUIPMENTS TO   ,1,1900.0,,,0.0,0.0,1900.0,Estar 5,,2026-03-26,2026-03-31 12:06:21.783,2026-03-01,SM,1,2026,3
11155,903,Gift to ,1,1500.0,,,0.0,0.0,1500.0,Evokalm,,2026-03-25,2026-03-31 12:06:21.837,2026-03-01,SM,1,2026,3
11156,903,Camps/Screening,1,2750.0,,,0.0,0.0,2750.0,Klevra,,2026-03-25,2026-03-31 12:06:21.887,2026-03-01,SM,1,2026,3
11157,903,Camps/Screening,1,1990.0,,,0.0,0.0,1990.0,Duzalta,,2026-03-12,2026-03-31 12:06:21.940,2026-03-01,SM,1,2026,3
11158,903,Camps/Screening,1,2650.0,,,0.0,0.0,2650.0,Estar 5,,2026-03-28,2026-03-31 12:06:21.993,2026-03-01,SM,1,2026,3
11159,903,BOOKS TO   Dr Najaf Ali Pasha,1,2600.0,,,0.0,0.0,2600.0,Estar 5,,2026-03-16,2026-03-31 12:06:22.043,2026-03-01,SM,1,2026,3
11160,903,Camps/Screening,1,1700.0,,,0.0,0.0,1700.0,Estar 5,,2026-03-27,2026-03-31 12:06:22.097,2026-03-01,SM,1,2026,3
11161,903,DOCTOR&#39;S PRINTING TO   ,1,6000.0,,,0.0,0.0,6000.0,Estar 5,,2026-03-05,2026-03-31 12:06:22.147,2026-03-01,SM,1,2026,3
11162,903,Camps/Screening,1,1280.0,,,0.0,0.0,1280.0,Klevra,,2026-03-27,2026-03-31 12:06:22.200,2026-03-01,SM,1,2026,3
11163,903,Fuel bills,3,27903.0,,,0.0,0.0,27903.0,,,2026-03-31,2026-03-31 12:06:22.253,2026-03-01,SM,1,2026,3
11164,903,Tolling and Parking,1,3000.0,,,0.0,0.0,3000.0,,,2026-03-31,2026-03-31 12:06:22.303,2026-03-01,SM,1,2026,3
11165,1007,BOOKS TO  Muhammad Irfan,1,900.0,900.0,900.0,900.0,,900.0,"Xplended 20,ANPLAG",,2026-03-09,2026-03-31 12:09:47.733,2026-03-01,AM,1,2026,3
11166,1007,Digital BP Set to Dr Haider Sami,1,4000.0,4000.0,4000.0,4000.0,,4000.0,"Xplended 20,ANPLAG",,2026-03-13,2026-03-31 12:09:47.787,2026-03-01,AM,1,2026,3
11167,1007,TOOLING,2,400.0,400.0,400.0,400.0,,400.0,,,2026-03-30,2026-03-31 12:09:47.837,2026-03-01,AM,1,2026,3
11168,905,Birthday celebration of MSO Azeem,1,2450.0,,,0.0,0.0,0.0,,BRAVO,2026-03-29,2026-03-31 12:10:06.410,2026-03-01,SM,1,2026,3
11169,905,Meeting with AM & MSO Naeem,1,1370.0,,,0.0,0.0,0.0,,BRAVO,2026-03-26,2026-03-31 12:10:06.463,2026-03-01,SM,1,2026,3
11170,905,Meeting with team,1,2420.0,,,0.0,0.0,0.0,,BRAVO,2026-03-19,2026-03-31 12:10:06.517,2026-03-01,SM,1,2026,3
11171,905,Dinner with MSO Noman,1,1531.0,,,0.0,0.0,0.0,,BRAVO,2026-03-13,2026-03-31 12:10:06.567,2026-03-01,SM,1,2026,3
11172,905,Meeting with team & SM ,1,5220.0,,,0.0,0.0,0.0,,BRAVO,2026-03-27,2026-03-31 12:10:06.620,2026-03-01,SM,1,2026,3
11173,905,Camps/Screening,1,1516.0,,,0.0,0.0,1516.0,Xcept,,2026-03-02,2026-03-31 12:10:06.673,2026-03-01,SM,1,2026,3
11174,905,Camps/Screening,1,990.0,,,0.0,0.0,990.0,Avsar Plus,,2026-03-09,2026-03-31 12:10:06.723,2026-03-01,SM,1,2026,3
11175,905,BOOKS TO   ,1,580.0,,,0.0,0.0,580.0,Avsar Plus,,2026-03-18,2026-03-31 12:10:06.773,2026-03-01,SM,1,2026,3
11176,905,Camps/Screening,1,1740.0,,,0.0,0.0,1740.0,ERLI,,2026-03-06,2026-03-31 12:10:06.827,2026-03-01,SM,1,2026,3
11177,905,Clock for clinic,1,1000.0,,,0.0,0.0,1000.0,Xcept,,2026-03-04,2026-03-31 12:10:06.880,2026-03-01,SM,1,2026,3
11178,905,Camps/Screening,1,884.0,,,0.0,0.0,884.0,ERLI,,2026-03-27,2026-03-31 12:10:06.930,2026-03-01,SM,1,2026,3
11179,905,Camps/Screening,1,2400.0,,,0.0,0.0,2400.0,"Avsar Plus,ERLI",,2026-03-30,2026-03-31 12:10:06.983,2026-03-01,SM,1,2026,3
11180,905,Sugar Strips for camp,1,1170.0,,,0.0,0.0,1170.0,Avsar Plus,,2026-03-17,2026-03-31 12:10:07.037,2026-03-01,SM,1,2026,3
11181,905,Camp refreshment,1,1605.0,,,0.0,0.0,1605.0,Avsar Plus,,2026-03-17,2026-03-31 12:10:07.093,2026-03-01,SM,1,2026,3
11182,905,DOCTOR&#39;S PRINTING,1,2300.0,,,0.0,0.0,2300.0,Avsar Plus,,2026-03-05,2026-03-31 12:10:07.143,2026-03-01,SM,1,2026,3
11183,905,Medicine provided,1,1100.0,,,0.0,0.0,1100.0,Avsar Plus,,2026-03-10,2026-03-31 12:10:07.247,2026-03-01,SM,1,2026,3
11184,905,Cake presented,1,1701.0,,,0.0,0.0,1701.0,ERLI,,2026-03-18,2026-03-31 12:10:07.300,2026-03-01,SM,1,2026,3
11185,905,Fuel Bills,4,37102.0,,,0.0,0.0,37102.0,,,2026-03-31,2026-03-31 12:10:07.353,2026-03-01,SM,1,2026,3
11186,905,Toll,10,1210.0,,,0.0,0.0,1110.0,,,2026-03-31,2026-03-31 12:10:07.407,2026-03-01,SM,1,2026,3
11187,1008,Gift to Dr. for Birthday greeting.,1,1000.0,1000.0,1000.0,1000.0,,1000.0,Busonide,,2026-03-30,2026-03-31 12:15:16.777,2026-03-01,AM,1,2026,3
11188,1008,Camps refreshment to doctor,1,300.0,300.0,300.0,300.0,,300.0,Aireez,,2026-02-09,2026-03-31 12:15:16.830,2026-03-01,AM,1,2026,2
11189,1008,Camps refreshment to doctor,1,470.0,470.0,470.0,470.0,,470.0,Aireez,,2026-03-13,2026-03-31 12:15:16.883,2026-03-01,AM,1,2026,3
11190,1008,Camps refreshment to doctor,1,740.0,740.0,740.0,740.0,,740.0,Histalis,,2026-03-04,2026-03-31 12:15:16.933,2026-03-01,AM,1,2026,3
11191,1008,Gift to doctor for Iftaar,1,680.0,680.0,680.0,680.0,,680.0,Aireez,,2026-03-01,2026-03-31 12:15:16.983,2026-03-01,AM,1,2026,3
11192,1008,Refreshment amount reimbursed to doctor,1,1240.0,1240.0,1240.0,1240.0,,1240.0,Busonide,,2026-03-29,2026-03-31 12:15:17.037,2026-03-01,AM,1,2026,3
11193,1009,DOCTOR&#39;S PRINTING TO  DR JAWAD AHMED ,1,5000.0,5000.0,5000.0,5000.0,,5000.0,Avsar Plus,,2026-03-21,2026-03-31 12:18:52.233,2026-03-01,AM,1,2026,3
11207,1010,Lunch Done With Team,1,1430.0,,,0.0,0.0,1430.0,,LEGENDS,2026-03-30,2026-03-31 12:25:27.340,2026-03-01,SM,1,2026,3
11208,1010,Team Meeting,1,4011.0,,,0.0,0.0,4011.0,,CHALLENGERS,2026-03-31,2026-03-31 12:25:27.390,2026-03-01,SM,1,2026,3
11209,1010,Dinner Done with Team,1,1520.0,,,0.0,0.0,1520.0,,CHALLENGERS,2026-03-27,2026-03-31 12:25:27.443,2026-03-01,SM,1,2026,3
11210,1010,Cholesterol Strips Purchased For Camps Screening ,1,3500.0,,,0.0,0.0,3500.0,Avsar,,2026-03-13,2026-03-31 12:25:27.497,2026-03-01,SM,1,2026,3
11211,1010,Soft Activity Done,1,1501.0,,,0.0,0.0,1501.0,Avsar Plus,,2026-03-13,2026-03-31 12:25:27.547,2026-03-01,SM,1,2026,3
11212,1010,Soft Activity Done,1,2201.0,,,0.0,0.0,2201.0,Avsar,,2026-03-30,2026-03-31 12:25:27.597,2026-03-01,SM,1,2026,3
11213,1010,"Avsar Start Survey Booklet for Dr Zeeshan Chattah,Dr Saleem,Dr Fatima and Dr Zahid",1,1800.0,,,0.0,0.0,1800.0,Avsar,,2026-03-07,2026-03-31 12:25:27.650,2026-03-01,SM,1,2026,3
11214,1010,Camps/Screening,1,3560.0,,,0.0,0.0,3560.0,Avsar,,2026-03-31,2026-03-31 12:25:27.700,2026-03-01,SM,1,2026,3
11215,1010,"Avsar Start Survey Booklet for Dr Mansoor Ahmed,Dr Zeeshan Munir,Dr Mehmood Minhas and Dr Naveed Zaf",1,2250.0,,,0.0,0.0,2250.0,Avsar,,2026-03-31,2026-03-31 12:25:27.750,2026-03-01,SM,1,2026,3
11216,1010,Soft Activity Done,1,1400.0,,,0.0,0.0,1400.0,Avsar,,2026-03-17,2026-03-31 12:25:27.800,2026-03-01,SM,1,2026,3
11217,1010,Gift Souviners to Doctor,1,2621.0,,,0.0,0.0,2621.0,Avsar,,2026-03-13,2026-03-31 12:25:27.853,2026-03-01,SM,1,2026,3
11218,1010,Toll Tax Paid,7,300.0,,,0.0,0.0,300.0,,,2026-03-31,2026-03-31 12:25:27.907,2026-03-01,SM,1,2026,3
11219,1010,Fuel Expenses,11,46708.0,,,0.0,0.0,46708.0,,,2026-03-31,2026-03-31 12:25:27.957,2026-03-01,SM,1,2026,3
11237,1011,MEDICAL/SURGICAL EQUIPMENTS TO   ,1,3500.0,3500.0,3500.0,3500.0,,3500.0,"Avsar,Lowplat",,2026-03-09,2026-03-31 12:34:52.743,2026-03-01,AM,1,2026,3
11238,1011,Gift to ,1,1500.0,1500.0,1500.0,1500.0,,1500.0,Avsar,,2026-03-11,2026-03-31 12:34:52.797,2026-03-01,AM,1,2026,3
11243,1013,Certiza Bp given to Dr Jamal Ortho At JPMC,1,4500.0,,,0.0,0.0,4500.0,Opt-D,,2026-03-17,2026-03-31 12:36:30.283,2026-03-01,SM,1,2026,3
11244,1013,BOOK given to Dr Hasan physician at JPMC,1,4500.0,,,0.0,0.0,4500.0,Opt-D,,2026-03-28,2026-03-31 12:36:30.337,2026-03-01,SM,1,2026,3
11245,1013,BOOKS TO   Dr Abdul rehman ortho at DOW,1,5200.0,,,0.0,0.0,5200.0,Opt-D,,2026-03-02,2026-03-31 12:36:30.387,2026-03-01,SM,1,2026,3
11246,1013,Camp refreshment of DR SM ZIA,1,4830.0,,,0.0,0.0,4830.0,Opt-D,,2026-03-25,2026-03-31 12:36:30.440,2026-03-01,SM,1,2026,3
11247,1014,MEDICAL/SURGICAL EQUIPMENTS TO   ,1,2040.0,2040.0,2040.0,2040.0,,2040.0,"Aireez,Busonide",,2026-03-18,2026-03-31 12:56:27.303,2026-03-01,AM,1,2026,3
11248,1014,Camps/Screening,1,1560.0,1560.0,1560.0,1560.0,,1560.0,"Aireez,Busonide",,2026-03-26,2026-03-31 12:56:27.357,2026-03-01,AM,1,2026,3
11249,1014,Camps/Screening,1,1230.0,1230.0,1230.0,1230.0,,1230.0,"Aireez,Busonide",,2026-03-28,2026-03-31 12:56:27.407,2026-03-01,AM,1,2026,3
11260,585,Monthly meeting with team & SM SB,1,11100.0,,,,11100.0,11100.0,,METABOLIZERS,2026-03-30,2026-03-31 14:27:01.260,2026-03-01,RTL,1,2026,3
11261,585,DOCTOR COURSE FEE FOR,1,17000.0,,,,17000.0,17000.0,Erli Plus XR,,2026-03-02,2026-03-31 14:27:01.323,2026-03-01,RTL,1,2026,3
11262,585,Electronic Equipment,1,55000.0,,,,55000.0,55000.0,Fasteso,,2026-03-25,2026-03-31 14:27:01.423,2026-03-01,RTL,1,2026,3
11263,585,MEDICAL/SURGICAL EQUIPMENTS TO   ,1,6200.0,,,,6200.0,6200.0,Inosita Plus,,2026-03-18,2026-03-31 14:27:01.523,2026-03-01,RTL,1,2026,3
11264,585,Camps/Screening,1,8808.0,,,,8808.0,8808.0,Inosita Plus,,2026-03-02,2026-03-31 14:27:01.583,2026-03-01,RTL,1,2026,3
11265,1016,MEDICAL/SURGICAL EQUIPMENTS TO DR AREEBA KHAN,1,4700.0,4700.0,4700.0,4700.0,,4700.0,Opt-D,,2026-03-17,2026-03-31 14:27:06.350,2026-03-01,AM,1,2026,3
11266,1016,fuel bills,7,28060.0,28060.0,28060.0,28060.0,,28060.0,,,2026-03-31,2026-03-31 14:27:06.407,2026-03-01,AM,1,2026,3
11267,1017,Camps/Screening,1,2170.0,2170.0,2170.0,2170.0,,2170.0,Busonide,,2026-03-03,2026-03-31 14:35:09.233,2026-03-01,AM,1,2026,3
11268,1017,Gift to dr,1,2000.0,2000.0,2000.0,2000.0,,2000.0,Tiocap,,2026-03-19,2026-03-31 14:35:09.297,2026-03-01,AM,1,2026,3
11269,1017,Camps/Screening,1,820.0,820.0,820.0,820.0,,820.0,MOMIST,,2026-03-02,2026-03-31 14:35:09.363,2026-03-01,AM,1,2026,3
11270,769,Monthly meeting with team & SM SB,1,681.0,681.0,681.0,681.0,,681.0,,CHALLENGERS,2026-03-26,2026-03-31 14:42:13.823,2026-03-01,AM,1,2026,3
11271,769,Monthly meeting with team & SM SB,1,2590.0,2590.0,2590.0,2590.0,,2590.0,,CHALLENGERS,2026-02-26,2026-03-31 14:42:13.887,2026-03-01,AM,1,2026,2
11272,769,Gift to ,1,1600.0,1600.0,1600.0,1600.0,,1600.0,Avsar,,2026-03-19,2026-03-31 14:42:13.950,2026-03-01,AM,1,2026,3
11273,769,Tolling and Parking,46,3400.0,3400.0,3400.0,3400.0,,3400.0,,,2026-03-31,2026-03-31 14:42:14.017,2026-03-01,AM,1,2026,3
11274,774,Monthly meeting with team ,1,1060.0,1060.0,1060.0,1060.0,,1060.0,,NAVIGATORS,2026-03-30,2026-03-31 14:51:27.093,2026-03-01,AM,1,2026,3
11275,774,Camps/Screening,1,510.0,510.0,510.0,510.0,,510.0,Eglaro Family,,2026-03-25,2026-03-31 14:51:27.157,2026-03-01,AM,1,2026,3
11276,774,MEDICAL/SURGICAL EQUIPMENTS TO   ,1,300.0,300.0,300.0,300.0,,300.0,Telsarta-A,,2026-03-04,2026-03-31 14:51:27.223,2026-03-01,AM,1,2026,3
11277,774,Camps/Screening,1,600.0,600.0,600.0,600.0,,600.0,Eglaro Family,,2026-03-24,2026-03-31 14:51:27.287,2026-03-01,AM,1,2026,3
11278,774,Camps/Screening,1,440.0,440.0,440.0,440.0,,440.0,Telsarta-A,,2026-03-30,2026-03-31 14:51:27.353,2026-03-01,AM,1,2026,3
11279,774,Camps/Screening,1,430.0,430.0,430.0,430.0,,430.0,"Telsarta-A,Galvecta",,2026-03-27,2026-03-31 14:51:27.413,2026-03-01,AM,1,2026,3
11280,774,Gift to ,1,700.0,700.0,700.0,700.0,,700.0,Erlina Plus XR M,,2026-03-04,2026-03-31 14:51:27.480,2026-03-01,AM,1,2026,3
11281,774,Camps/Screening,1,400.0,400.0,400.0,400.0,,400.0,Telsarta-A,,2026-03-11,2026-03-31 14:51:27.547,2026-03-01,AM,1,2026,3
11282,774,Camps/Screening,1,540.0,540.0,540.0,540.0,,540.0,Erlina Plus XR W,,2026-03-09,2026-03-31 14:51:27.610,2026-03-01,AM,1,2026,3
11313,596,Camps/Screening,1,1348.0,,1348.0,1348.0,1348.0,1348.0,Inosita Plus,,2026-03-26,2026-03-31 17:55:32.407,2026-03-01,SM,1,2026,3
11314,596,"PC ACESSORIES (USBs, MOUSE ETC.) TO   ",1,4700.0,,4700.0,4700.0,4700.0,4700.0,Inosita Plus,,2026-03-09,2026-03-31 17:55:32.460,2026-03-01,SM,1,2026,3
11315,596,Given 4 packs of Viva Check Strips and Lancets to Dr Usman Akbar,1,4700.0,,4700.0,4700.0,4700.0,4700.0,Inosita Plus,,2026-03-24,2026-03-31 17:55:32.510,2026-03-01,SM,1,2026,3
11316,596,Camps/Screening,1,2800.0,,2800.0,2800.0,2800.0,2800.0,Inosita Plus,,2026-03-16,2026-03-31 17:55:32.563,2026-03-01,SM,1,2026,3
11317,596,Camps/Screening,1,3000.0,,3000.0,3000.0,3000.0,3000.0,Inosita Plus,,2026-03-19,2026-03-31 17:55:32.617,2026-03-01,SM,1,2026,3
11318,596,MEDICAL/SURGICAL EQUIPMENTS TO   Dr Muhammad Younas ,1,2400.0,,2400.0,2400.0,2400.0,2400.0,Inosita Plus,,2026-03-04,2026-03-31 17:55:32.667,2026-03-01,SM,1,2026,3
11319,596,Tolling and Parking,23,3180.0,,3180.0,3180.0,3180.0,2680.0,,,2026-03-31,2026-03-31 17:55:32.723,2026-03-01,SM,1,2026,3
11320,596,&nbsp;,7,37965.0,,37965.0,37965.0,37965.0,37965.0,,,2026-03-31,2026-03-31 17:55:32.800,2026-03-01,SM,1,2026,3
11321,1021,Gift to ,1,5000.0,5000.0,5000.0,5000.0,,5000.0,Avsar,,2026-03-07,2026-03-31 20:47:57.923,2026-03-01,AM,1,2026,3
11322,678,BOOKS TO   ,1,830.0,830.0,830.0,830.0,,830.0,Lowplat Plus,,2026-03-10,2026-03-31 21:32:13.313,2026-03-01,AM,1,2026,3
11323,678,Camps/Screening,1,1560.0,1560.0,1560.0,1560.0,,1560.0,Lowplat Plus,,2026-03-27,2026-03-31 21:32:13.367,2026-03-01,AM,1,2026,3
11324,678,Camps/Screening,1,1510.0,1510.0,1510.0,1510.0,,1510.0,BYVAS,,2026-03-03,2026-03-31 21:32:13.420,2026-03-01,AM,1,2026,3
11325,678,Camps/Screening,1,1100.0,1100.0,1100.0,1100.0,,1100.0,Dapwiz Plus XR,,2026-03-27,2026-03-31 21:32:13.470,2026-03-01,AM,1,2026,3
11326,678,Fuel Expenses,1,25000.0,25000.0,25000.0,25000.0,,25000.0,,,2026-03-30,2026-03-31 21:32:13.523,2026-03-01,AM,1,2026,3
11327,1022,Camps/Screening,1,1600.0,1600.0,1600.0,1600.0,,1600.0,Duzalta,,2026-03-12,2026-03-31 21:45:11.927,2026-03-01,AM,1,2026,3
11328,1022,Camps/Screening,1,1130.0,1130.0,1130.0,1130.0,,1130.0,Evokalm,,2026-03-13,2026-03-31 21:45:11.977,2026-03-01,AM,1,2026,3
11329,1022,Camps/Screening,1,2100.0,2100.0,2100.0,2100.0,,2100.0,Estar 5,,2026-03-18,2026-03-31 21:45:12.030,2026-03-01,AM,1,2026,3
11330,1022,&nbsp;,1,2000.0,2000.0,2000.0,2000.0,,2000.0,,,2026-03-18,2026-03-31 21:45:12.083,2026-03-01,AM,1,2026,3
11331,1022,&nbsp;,1,43257.0,43257.0,43257.0,43257.0,,43257.0,,,2026-03-31,2026-03-31 21:45:12.133,2026-03-01,AM,1,2026,3
11337,995,Camps/Screening,1,1000.0,1000.0,1000.0,1000.0,,1000.0,Inosita Plus,,2026-03-17,2026-03-31 21:56:23.047,2026-03-01,AM,1,2026,3
11338,995,Camps/Screening,1,1000.0,1000.0,1000.0,1000.0,,1000.0,Inosita Plus,,2026-03-14,2026-03-31 21:56:23.100,2026-03-01,AM,1,2026,3
11339,995,Camps/Screening,1,1000.0,1000.0,1000.0,1000.0,,1000.0,Fasteso,,2026-03-26,2026-03-31 21:56:23.153,2026-03-01,AM,1,2026,3
11340,995,Camps/Screening,1,630.0,630.0,630.0,630.0,,630.0,Inosita Plus,,2026-03-31,2026-03-31 21:56:23.203,2026-03-01,AM,1,2026,3
11341,995,Camps/Screening,1,1350.0,1350.0,1350.0,1350.0,,1350.0,Fasteso,,2026-03-28,2026-03-31 21:56:23.257,2026-03-01,AM,1,2026,3
11344,1023,Monthly meeting with team & SM SB,1,750.0,750.0,750.0,750.0,,750.0,,CHAMPIONS,2026-03-25,2026-03-31 21:59:27.237,2026-03-01,AM,1,2026,3
