Product,FY,PeriodNumber,Yr,Mo,AllocatedAmount,SpentAmount
CHAMPIONS,2025-2026,3,2025,9,0.0,0.0
Cipromax,2025-2026,3,2025,9,0.0,0.0
Clearlax,2025-2026,3,2025,9,0.0,0.0
CONQUEROR,2025-2026,3,2025,9,0.0,0.0
Corporate Account Ad Pro,2025-2026,3,2025,9,0.0,1410083.0
Dapwiz,2025-2026,3,2025,9,2614918.35,1272682.0
Dapwiz Plus XR,2025-2026,3,2025,9,1934870.79,75000.0
Dipof,2025-2026,3,2025,9,212697.53,0.0
Duzalta,2025-2026,3,2025,9,1979961.49,883847.0
ECOMMERCE,2025-2026,3,2025,9,0.0,0.0
Eglaro Family,2025-2026,3,2025,9,1268018.14,0.0
ELITE,2025-2026,3,2025,9,0.0,0.0
ERLI,2025-2026,3,2025,9,5833907.75,3841440.0
Erli Plus,2025-2026,3,2025,9,6074563.75,395611.0
Erli Plus XR,2025-2026,3,2025,9,0.0,0.0
Erlina,2025-2026,3,2025,9,6958663.25,1914322.0
Erlina Plus XR,2025-2026,3,2025,9,4067792.64,891378.0
Erlina Plus XR M,2025-2026,3,2025,9,0.0,0.0
Erlina Plus XR W,2025-2026,3,2025,9,0.0,0.0
Esmart,2025-2026,3,2025,9,0.0,0.0
Estar,2025-2026,3,2025,9,10318110.33,5163792.0
Estar 5,2025-2026,3,2025,9,2934061.35,944995.0
EVOCHECK (TEAM),2025-2026,3,2025,9,0.0,0.0
Evocheck BGM,2025-2026,3,2025,9,3289323.72,221270.0
Evocheck BPM,2025-2026,3,2025,9,0.0,0.0
Evocheck GO,2025-2026,3,2025,9,6033113.33,402960.0
Evocheck LinX CGM,2025-2026,3,2025,9,0.0,0.0
Evocheck Weigh Scale,2025-2026,3,2025,9,2055066.67,197610.0
Evofix,2025-2026,3,2025,9,0.0,0.0
Evofix Cap,2025-2026,3,2025,9,1860240.75,0.0
EvoJoshanda,2025-2026,3,2025,9,0.0,0.0
Evokalm,2025-2026,3,2025,9,3254824.59,1768090.0
EvoPravir,2025-2026,3,2025,9,0.0,0.0
Evopride,2025-2026,3,2025,9,1303902.71,120400.0
Evopride Plus,2025-2026,3,2025,9,2030988.42,300843.0
Evorox,2025-2026,3,2025,9,0.0,0.0
Evotaxim,2025-2026,3,2025,9,0.0,0.0
Factory,2025-2026,3,2025,9,0.0,0.0
Falcons,2025-2026,3,2025,9,0.0,0.0
Fasteso,2025-2026,3,2025,9,368647.52,0.0
FEMOVA,2025-2026,3,2025,9,3926626.68,561612.0
Ferfer,2025-2026,3,2025,9,6604822.42,1520141.0
Ferfer Gro,2025-2026,3,2025,9,0.0,0.0
Ferfer SF,2025-2026,3,2025,9,0.0,0.0
FinnoQ,2025-2026,3,2025,9,624495.85,650946.0
Fluticasone,2025-2026,3,2025,9,0.0,0.0
ForFlu,2025-2026,3,2025,9,0.0,0.0
FORMIS,2025-2026,3,2025,9,0.0,0.0
Forsonide,2025-2026,3,2025,9,0.0,0.0
Galvecta,2025-2026,3,2025,9,604931.53,561000.0
Galvecta Plus 500,2025-2026,3,2025,9,0.0,97401.0
GLADIATORS,2025-2026,3,2025,9,0.0,0.0
Glynum,2025-2026,3,2025,9,0.0,0.0
Gouric,2025-2026,3,2025,9,6066461.76,649083.0
Gouric 80,2025-2026,3,2025,9,1926255.87,953743.0
Guatemala,2025-2026,3,2025,9,0.0,0.0
Hifazat,2025-2026,3,2025,9,0.0,0.0
Histalis,2025-2026,3,2025,9,813081.39,206176.0
Hongkong,2025-2026,3,2025,9,0.0,0.0
Ibandro,2025-2026,3,2025,9,0.0,0.0
INDALO,2025-2026,3,2025,9,0.0,0.0
INDALO-M,2025-2026,3,2025,9,0.0,0.0
Innogen,2025-2026,3,2025,9,0.0,0.0
Inosita,2025-2026,3,2025,9,3717853.9,3438452.0
Inosita Plus,2025-2026,3,2025,9,28977268.28,7327201.0
Inosita Plus 50/850,2025-2026,3,2025,9,0.0,0.0
INOSITA PLUS XR,2025-2026,3,2025,9,12159644.59,4146016.0
INSTITUTIONAL,2025-2026,3,2025,9,0.0,0.0
Institutional Ad Pro,2025-2026,3,2025,9,6212252.88,514772.0
International Markets,2025-2026,3,2025,9,0.0,0.0
Ipramide Plus,2025-2026,3,2025,9,0.0,0.0
IPRAZYME,2025-2026,3,2025,9,0.0,0.0
IPRAZYME-S,2025-2026,3,2025,9,0.0,0.0
Iraq,2025-2026,3,2025,9,0.0,0.0
IRT,2025-2026,3,2025,9,3692.31,0.0
Itipso,2025-2026,3,2025,9,602080.77,0.0
IVADIN,2025-2026,3,2025,9,0.0,0.0
Ivory Coast,2025-2026,3,2025,9,0.0,0.0
K1000,2025-2026,3,2025,9,5142821.45,1396978.0
K1000 Plus Sachet,2025-2026,3,2025,9,587511.35,0.0
Kalsob,2025-2026,3,2025,9,9275459.6,2337360.0
Kalsob Plus,2025-2026,3,2025,9,0.0,0.0
kazakhstan,2025-2026,3,2025,9,0.0,0.0
Kenya,2025-2026,3,2025,9,0.0,0.0
Klevra,2025-2026,3,2025,9,923522.8,119411.0
Klevra Sol,2025-2026,3,2025,9,0.0,0.0
Kosovo,2025-2026,3,2025,9,0.0,0.0
Lacteus,2025-2026,3,2025,9,0.0,0.0
Lacteus Digest,2025-2026,3,2025,9,0.0,0.0
Lacteus Mama,2025-2026,3,2025,9,0.0,0.0
LEGENDS,2025-2026,3,2025,9,0.0,0.0
Lowplat,2025-2026,3,2025,9,8839717.33,7404204.0
Lowplat Plus,2025-2026,3,2025,9,11134346.49,579294.0
Malaysia,2025-2026,3,2025,9,0.0,0.0
Maldives,2025-2026,3,2025,9,0.0,0.0
Marketing,2025-2026,3,2025,9,0.0,0.0
MAVERICKS,2025-2026,3,2025,9,0.0,0.0
Memura XR,2025-2026,3,2025,9,0.0,0.0
METABOLIZERs,2025-2026,3,2025,9,0.0,0.0
MFIT,2025-2026,3,2025,9,0.0,0.0
MilkSip,2025-2026,3,2025,9,0.0,0.0
MOBILE BGM,2025-2026,3,2025,9,0.0,0.0
Mokzia,2025-2026,3,2025,9,0.0,0.0
MOMIST,2025-2026,3,2025,9,2953630.0,2329504.0
Myanmar,2025-2026,3,2025,9,0.0,0.0
NAVIGATORS,2025-2026,3,2025,9,0.0,0.0
Neo-Q 100,2025-2026,3,2025,9,393364.18,15000.0
Nigeria,2025-2026,3,2025,9,0.0,0.0
Nise,2025-2026,3,2025,9,20884433.89,8037608.0
OMRON (CLAIMABLE),2025-2026,3,2025,9,4672687.06,677907.0
OMRON HEALTH CARE,2025-2026,3,2025,9,0.0,0.0
ONCOLOGY,2025-2026,3,2025,9,0.0,0.0
Onita,2025-2026,3,2025,9,4200487.14,2018991.0
Opt-D,2025-2026,3,2025,9,11324423.58,3731667.0
OPT-D Drops,2025-2026,3,2025,9,0.0,0.0
OPT-D INJ,2025-2026,3,2025,9,0.0,0.0
Orslim,2025-2026,3,2025,9,9057409.78,1137250.0
Owad,2025-2026,3,2025,9,0.0,0.0
Oxivort,2025-2026,3,2025,9,0.0,0.0
PAIN GEAR,2025-2026,3,2025,9,0.0,0.0
PARIDOPA,2025-2026,3,2025,9,1091014.28,258206.0
Paridopa Ext,2025-2026,3,2025,9,0.0,0.0
PAZOMEZ,2025-2026,3,2025,9,0.0,1374931.0
Philippine,2025-2026,3,2025,9,0.0,0.0
Phytus,2025-2026,3,2025,9,33858.37,0.0
POM,2025-2026,3,2025,9,7200.0,0.0
Ramipace,2025-2026,3,2025,9,2458108.75,104941.0
Redexa,2025-2026,3,2025,9,111009.02,40000.0
REKLAIM,2025-2026,3,2025,9,0.0,0.0
Retzole,2025-2026,3,2025,9,2407917.13,726779.0
Revolic,2025-2026,3,2025,9,573478.24,453521.0
Rituxim,2025-2026,3,2025,9,2200000.0,10000.0
Rixabac,2025-2026,3,2025,9,0.0,0.0
SACVIN,2025-2026,3,2025,9,9271058.53,1025201.0
Setspin,2025-2026,3,2025,9,0.0,0.0
SheVit,2025-2026,3,2025,9,3121733.81,1272798.0
SPARLIV,2025-2026,3,2025,9,648554.76,23529.0
Spedicam,2025-2026,3,2025,9,0.0,0.0
Srilanka,2025-2026,3,2025,9,0.0,0.0
Stevo,2025-2026,3,2025,9,5762595.45,0.0
Strikers (R),2025-2026,3,2025,9,0.0,0.0
Supercran,2025-2026,3,2025,9,379693.2,0.0
Tajikistan,2025-2026,3,2025,9,0.0,0.0
Tansin Family,2025-2026,3,2025,9,618363.99,220000.0
Telsarta,2025-2026,3,2025,9,890072.91,0.0
Telsarta-A,2025-2026,3,2025,9,1644056.04,173774.0
Tenova,2025-2026,3,2025,9,0.0,0.0
THEDEX,2025-2026,3,2025,9,0.0,0.0
Thewril,2025-2026,3,2025,9,2860012.97,47059.0
THUNDERS,2025-2026,3,2025,9,0.0,0.0
Tiocap,2025-2026,3,2025,9,1744345.31,0.0
TITANS,2025-2026,3,2025,9,0.0,0.0
TRANSFORMERs,2025-2026,3,2025,9,0.0,0.0
Traszeptin,2025-2026,3,2025,9,1875000.0,227647.0
Treatan,2025-2026,3,2025,9,3262932.01,23529.0
Treow,2025-2026,3,2025,9,0.0,0.0
UFI,2025-2026,3,2025,9,0.0,0.0
Uritreat,2025-2026,3,2025,9,190742.6,60000.0
Uzbekistan,2025-2026,3,2025,9,0.0,0.0
VANZAK,2025-2026,3,2025,9,2972795.19,921640.0
Vible,2025-2026,3,2025,9,4275221.07,2819698.0
Vietnam,2025-2026,3,2025,9,0.0,0.0
Voxamine,2025-2026,3,2025,9,1069279.94,0.0
WARRIORS,2025-2026,3,2025,9,0.0,0.0
WINNERS,2025-2026,3,2025,9,0.0,0.0
Xcept,2025-2026,3,2025,9,5334370.55,6060570.0
Xcept B,2025-2026,3,2025,9,0.0,0.0
Xcept C,2025-2026,3,2025,9,0.0,0.0
Xilica,2025-2026,3,2025,9,3820876.48,549955.0
XILICA EL,2025-2026,3,2025,9,0.0,0.0
Xplended 20,2025-2026,3,2025,9,15131409.16,8692486.0
Xplended 5-10,2025-2026,3,2025,9,26506482.93,5578914.0
Xplended EZ,2025-2026,3,2025,9,8582956.93,1394773.0
Zibes,2025-2026,3,2025,9,755430.81,2991922.0
ZILERO,2025-2026,3,2025,9,855625.93,0.0
Zilfom,2025-2026,3,2025,9,694949.84,0.0
Zoltar,2025-2026,3,2025,9,2292114.72,3112858.0
Zoltar Iv Injection,2025-2026,3,2025,9,0.0,0.0
Actiflor,2025-2026,4,2025,10,386778.24,0.0
ACTNISE,2025-2026,4,2025,10,1205676.71,140539.0
AD-D,2025-2026,4,2025,10,951992.98,93676.0
Adfolic,2025-2026,4,2025,10,3448615.53,684336.0
AGOVIZ,2025-2026,4,2025,10,985791.79,228351.0
AirCare,2025-2026,4,2025,10,117369.94,0.0
Aireez,2025-2026,4,2025,10,4939233.22,3398247.0
Anex M,2025-2026,4,2025,10,155399.09,0.0
ANPLAG,2025-2026,4,2025,10,9196180.38,4566740.0
Arbi,2025-2026,4,2025,10,1201230.84,213047.0
Arbi A,2025-2026,4,2025,10,222254.75,0.0
Avsar,2025-2026,4,2025,10,49680575.05,25916925.0
Avsar Plus,2025-2026,4,2025,10,15788120.66,8625293.0
BEMPION EZ,2025-2026,4,2025,10,1050978.0,1290831.0
Bevec,2025-2026,4,2025,10,1000000.0,0.0
Busonide,2025-2026,4,2025,10,4777374.01,8812209.0
BYVAS,2025-2026,4,2025,10,9606880.52,8378580.0
Dapwiz,2025-2026,4,2025,10,2465219.43,300000.0
Dapwiz Plus XR,2025-2026,4,2025,10,1623707.71,2550026.0
Dipof,2025-2026,4,2025,10,213329.17,0.0
Duzalta,2025-2026,4,2025,10,2037112.77,946232.0
Eglaro Family,2025-2026,4,2025,10,1774518.14,622944.0
ERLI,2025-2026,4,2025,10,6318171.33,614816.0
Erli Plus,2025-2026,4,2025,10,8522866.93,2967786.0
Erlina,2025-2026,4,2025,10,7548033.55,2790315.0
Erlina Plus XR,2025-2026,4,2025,10,3567792.64,974179.0
Estar,2025-2026,4,2025,10,11566543.27,9896384.0
Estar 5,2025-2026,4,2025,10,2978831.4,2157694.0
Evocheck BGM,2025-2026,4,2025,10,3408377.84,1239598.0
Evocheck GO,2025-2026,4,2025,10,6555413.33,1872181.0
Evocheck LinX CGM,2025-2026,4,2025,10,0.0,337994.0
Evocheck Weigh Scale,2025-2026,4,2025,10,2055066.67,818530.0
Evofix Cap,2025-2026,4,2025,10,2210240.75,283737.0
Evokalm,2025-2026,4,2025,10,3225051.0,2234647.0
Evopride,2025-2026,4,2025,10,1646956.3,86489.0
Evopride Plus,2025-2026,4,2025,10,2266404.84,0.0
Fasteso,2025-2026,4,2025,10,368647.52,0.0
FEMOVA,2025-2026,4,2025,10,4569892.68,1086835.0
Ferfer,2025-2026,4,2025,10,5890158.42,1777604.0
FinnoQ,2025-2026,4,2025,10,723377.85,534925.0
Galvecta,2025-2026,4,2025,10,1384131.53,0.0
Gouric,2025-2026,4,2025,10,10266162.33,3108395.0
Gouric 80,2025-2026,4,2025,10,2726828.57,2415824.0
Histalis,2025-2026,4,2025,10,1396171.75,1389460.0
Inosita,2025-2026,4,2025,10,6373470.82,1845814.0
Inosita Plus,2025-2026,4,2025,10,28144245.86,8481554.0
INOSITA PLUS XR,2025-2026,4,2025,10,10189994.39,1725949.0
Institutional Ad Pro,2025-2026,4,2025,10,6212252.88,450168.0
IPRAZYME,2025-2026,4,2025,10,2310000.0,629118.0
IRT,2025-2026,4,2025,10,2461.54,0.0
Itipso,2025-2026,4,2025,10,602080.77,0.0
K1000,2025-2026,4,2025,10,4985632.48,1068888.0
K1000 Plus Sachet,2025-2026,4,2025,10,587511.35,403795.0
Kalsob,2025-2026,4,2025,10,7633854.46,3987635.0
Klevra,2025-2026,4,2025,10,1153227.05,378358.0
Lowplat,2025-2026,4,2025,10,8297727.34,785294.0
Lowplat Plus,2025-2026,4,2025,10,12801633.71,9397128.0
MOMIST,2025-2026,4,2025,10,2863637.0,4440330.0
Neo-Q 100,2025-2026,4,2025,10,396394.64,373220.0
Nise,2025-2026,4,2025,10,16540324.52,15352393.0
OMRON (CLAIMABLE),2025-2026,4,2025,10,3481199.63,0.0
OMRON HEALTH CARE,2025-2026,4,2025,10,0.0,100003.0
Onita,2025-2026,4,2025,10,1536487.14,877005.0
Opt-D,2025-2026,4,2025,10,10853413.36,7423173.0
Orslim,2025-2026,4,2025,10,9176374.78,2257559.0
PARIDOPA,2025-2026,4,2025,10,1279397.02,223511.0
Phytus,2025-2026,4,2025,10,33858.37,0.0
POM,2025-2026,4,2025,10,7200.0,0.0
Ramipace,2025-2026,4,2025,10,4591859.42,276826.0
Redexa,2025-2026,4,2025,10,446009.02,0.0
Retzole,2025-2026,4,2025,10,2263808.75,1851013.0
Revolic,2025-2026,4,2025,10,740978.24,0.0
Rituxim,2025-2026,4,2025,10,2200000.0,911063.0
SACVIN,2025-2026,4,2025,10,7629724.39,4778529.0
SheVit,2025-2026,4,2025,10,3144522.81,646970.0
SPARLIV,2025-2026,4,2025,10,532714.7,567926.0
Stevo,2025-2026,4,2025,10,2922505.88,140538.0
Supercran,2025-2026,4,2025,10,379693.2,0.0
Tansin Family,2025-2026,4,2025,10,881874.82,619873.0
Telsarta,2025-2026,4,2025,10,1015472.91,244125.0
Telsarta-A,2025-2026,4,2025,10,1971681.04,246285.0
Thewril,2025-2026,4,2025,10,1546009.83,200469.0
Tiocap,2025-2026,4,2025,10,2180673.47,0.0
Traszeptin,2025-2026,4,2025,10,1875000.0,1044177.0
Treatan,2025-2026,4,2025,10,4048488.37,483806.0
Uritreat,2025-2026,4,2025,10,250742.6,60000.0
VANZAK,2025-2026,4,2025,10,4312795.19,3128617.0
Vible,2025-2026,4,2025,10,4243973.87,2027957.0
Voxamine,2025-2026,4,2025,10,1123085.43,370352.0
Xcept,2025-2026,4,2025,10,4924247.63,3083823.0
Xilica,2025-2026,4,2025,10,3653431.59,1850479.0
Xplended 20,2025-2026,4,2025,10,24631409.16,13256559.0
Xplended 5-10,2025-2026,4,2025,10,24948113.9,10315672.0
Xplended EZ,2025-2026,4,2025,10,6992888.22,1583544.0
Zibes,2025-2026,4,2025,10,813927.29,110000.0
ZILERO,2025-2026,4,2025,10,1255625.93,0.0
Zilfom,2025-2026,4,2025,10,842400.91,1201986.0
Zoltar,2025-2026,4,2025,10,2962114.72,0.0
Actiflor,2025-2026,5,2025,11,386778.24,0.0
ACTNISE,2025-2026,5,2025,11,1205676.71,35604.0
AD-D,2025-2026,5,2025,11,742992.98,185446.0
Adfolic,2025-2026,5,2025,11,8175383.11,1083459.0
AGOVIZ,2025-2026,5,2025,11,83417.12,100000.0
AirCare,2025-2026,5,2025,11,117369.94,0.0
Aireez,2025-2026,5,2025,11,6964123.05,408204.0
Anex M,2025-2026,5,2025,11,149070.74,25568.0
ANPLAG,2025-2026,5,2025,11,9196180.38,3384610.0
Arbi,2025-2026,5,2025,11,853756.64,819500.0
Arbi A,2025-2026,5,2025,11,167398.34,0.0
Avsar,2025-2026,5,2025,11,49717762.6,14082021.0
Avsar Plus,2025-2026,5,2025,11,15788120.66,5012666.0
BEMPION EZ,2025-2026,5,2025,11,1050978.0,50000.0
Bevec,2025-2026,5,2025,11,1000000.0,1300000.0
Busonide,2025-2026,5,2025,11,7575941.02,2634873.0
BYVAS,2025-2026,5,2025,11,9025982.83,544471.0
Dapwiz,2025-2026,5,2025,11,2149527.26,76824.0
Dapwiz Plus XR,2025-2026,5,2025,11,1620269.29,2519521.0
Dipof,2025-2026,5,2025,11,213843.94,0.0
Duzalta,2025-2026,5,2025,11,2009314.66,65882.0
Eglaro Family,2025-2026,5,2025,11,1268018.14,182942.0
ERLI,2025-2026,5,2025,11,4731521.1,32941.0
Erli Plus,2025-2026,5,2025,11,6140263.75,1046937.0
Erlina,2025-2026,5,2025,11,6158663.25,3006350.0
Erlina Plus XR,2025-2026,5,2025,11,3567792.64,1128414.0
Estar,2025-2026,5,2025,11,13993002.11,5625087.0
Estar 5,2025-2026,5,2025,11,6529105.02,166471.0
Evocheck BGM,2025-2026,5,2025,11,3313278.1,408131.0
Evocheck GO,2025-2026,5,2025,11,7038713.33,741972.0
Evocheck LinX CGM,2025-2026,5,2025,11,11958000.0,661324.0
Evocheck Weigh Scale,2025-2026,5,2025,11,2055066.67,274698.0
Evofix Cap,2025-2026,5,2025,11,2276525.03,384007.0
Evokalm,2025-2026,5,2025,11,5231416.87,4681083.0
Evopride,2025-2026,5,2025,11,1203902.71,1268716.0
Evopride Plus,2025-2026,5,2025,11,1630988.42,905741.0
Fasteso,2025-2026,5,2025,11,368647.52,9.0
FEMOVA,2025-2026,5,2025,11,4069892.68,2305012.0
Ferfer,2025-2026,5,2025,11,7667625.53,1204271.0
FinnoQ,2025-2026,5,2025,11,684495.85,327500.0
Galvecta,2025-2026,5,2025,11,404931.53,29982.0
Gouric,2025-2026,5,2025,11,5966461.76,1283312.0
Gouric 80,2025-2026,5,2025,11,7057754.6,2985227.0
Histalis,2025-2026,5,2025,11,1321810.41,1029929.0
Inosita,2025-2026,5,2025,11,2198771.91,1495505.0
Inosita Plus,2025-2026,5,2025,11,23977268.28,5998275.0
INOSITA PLUS XR,2025-2026,5,2025,11,8260824.19,3878580.0
IPRAZYME,2025-2026,5,2025,11,3170127.0,2086187.0
IRT,2025-2026,5,2025,11,2461.54,0.0
Itipso,2025-2026,5,2025,11,602080.77,0.0
K1000,2025-2026,5,2025,11,5722019.24,470500.0
K1000 Plus Sachet,2025-2026,5,2025,11,490000.0,75000.0
Kalsob,2025-2026,5,2025,11,16759092.53,2937363.0
Klevra,2025-2026,5,2025,11,841438.62,233225.0
Lowplat,2025-2026,5,2025,11,7359524.98,3213195.0
Lowplat Plus,2025-2026,5,2025,11,10433611.78,942872.0
MOMIST,2025-2026,5,2025,11,2708637.0,225990.0
Neo-Q 100,2025-2026,5,2025,11,398561.92,120000.0
Nise,2025-2026,5,2025,11,18531704.45,7533199.0
OMRON (CLAIMABLE),2025-2026,5,2025,11,6756442.0,722925.0
OMRON HEALTH CARE,2025-2026,5,2025,11,0.0,0.0
Onita,2025-2026,5,2025,11,1100487.14,557924.0
Opt-D,2025-2026,5,2025,11,15790347.82,3464492.0
Orslim,2025-2026,5,2025,11,13456254.36,1448636.0
PARIDOPA,2025-2026,5,2025,11,1107348.04,0.0
Phytus,2025-2026,5,2025,11,33858.37,0.0
POM,2025-2026,5,2025,11,7200.0,0.0
Ramipace,2025-2026,5,2025,11,2650900.68,0.0
Redexa,2025-2026,5,2025,11,111009.02,0.0
Retzole,2025-2026,5,2025,11,2262832.39,892580.0
Revolic,2025-2026,5,2025,11,573478.24,247727.0
Rituxim,2025-2026,5,2025,11,2200000.0,3045000.0
SACVIN,2025-2026,5,2025,11,6018002.38,504996.0
SheVit,2025-2026,5,2025,11,2826888.67,1068624.0
SPARLIV,2025-2026,5,2025,11,760478.77,66824.0
Stevo,2025-2026,5,2025,11,5435396.19,40690.0
Supercran,2025-2026,5,2025,11,379693.2,0.0
Tansin Family,2025-2026,5,2025,11,518363.99,444633.0
Telsarta,2025-2026,5,2025,11,890072.91,27273.0
Telsarta-A,2025-2026,5,2025,11,1444056.04,83858.0
Thewril,2025-2026,5,2025,11,1546009.83,586992.0
Tiocap,2025-2026,5,2025,11,2190721.47,339200.0
Traszeptin,2025-2026,5,2025,11,1575000.0,1842519.0
Treatan,2025-2026,5,2025,11,2962932.01,844222.0
Uritreat,2025-2026,5,2025,11,191800.55,0.0
VANZAK,2025-2026,5,2025,11,2972795.19,2605756.0
Vible,2025-2026,5,2025,11,4375221.07,1937689.0
Voxamine,2025-2026,5,2025,11,1073123.7,235735.0
Xcept,2025-2026,5,2025,11,4642035.74,1015293.0
Xilica,2025-2026,5,2025,11,4139191.91,2538297.0
Xplended 20,2025-2026,5,2025,11,10616069.16,9047861.0
Xplended 5-10,2025-2026,5,2025,11,25028113.9,18862360.0
Xplended EZ,2025-2026,5,2025,11,7149769.56,1286733.0
Zibes,2025-2026,5,2025,11,813927.29,0.0
ZILERO,2025-2026,5,2025,11,247987.3,0.0
Zilfom,2025-2026,5,2025,11,792339.51,886363.0
Zoltar,2025-2026,5,2025,11,2292114.72,1024924.0
,2025-2026,6,2025,12,27122063.0,0.0
Actiflor,2025-2026,6,2025,12,386778.24,0.0
ACTNISE,2025-2026,6,2025,12,1205676.71,0.0
AD-D,2025-2026,6,2025,12,224500.98,25000.0
Adfolic,2025-2026,6,2025,12,2506277.56,1187428.0
AGOVIZ,2025-2026,6,2025,12,83656.35,145254.0
AirCare,2025-2026,6,2025,12,117369.94,0.0
Aireez,2025-2026,6,2025,12,2082702.0,2307722.0
Anex M,2025-2026,6,2025,12,121604.31,0.0
ANPLAG,2025-2026,6,2025,12,14687821.38,1689816.0
Arbi,2025-2026,6,2025,12,853756.64,316857.0
Arbi A,2025-2026,6,2025,12,167398.34,0.0
Avsar,2025-2026,6,2025,12,46137787.26,23005375.0
Avsar Plus,2025-2026,6,2025,12,14542882.66,4326831.0
BEMPION EZ,2025-2026,6,2025,12,1050978.0,0.0
Bevec,2025-2026,6,2025,12,1000000.0,1482094.0
Busonide,2025-2026,6,2025,12,4807592.96,780000.0
BYVAS,2025-2026,6,2025,12,8317825.99,2340903.0
Dapwiz,2025-2026,6,2025,12,2202945.55,310138.0
Dapwiz Plus XR,2025-2026,6,2025,12,1608590.35,2424467.0
Dipof,2025-2026,6,2025,12,280015.1,76070.0
Duzalta,2025-2026,6,2025,12,2566531.05,449758.0
Eglaro Family,2025-2026,6,2025,12,1318018.14,287941.0
ERLI,2025-2026,6,2025,12,7382076.95,88236.0
Erli Plus,2025-2026,6,2025,12,6667409.63,429130.0
Erlina,2025-2026,6,2025,12,6158663.25,1486974.0
Erlina Plus XR,2025-2026,6,2025,12,2734459.64,476991.0
Estar,2025-2026,6,2025,12,12063093.64,3238215.0
Estar 5,2025-2026,6,2025,12,4320451.96,391824.0
Evocheck BGM,2025-2026,6,2025,12,3361638.21,219252.0
Evocheck GO,2025-2026,6,2025,12,5767013.33,398580.0
Evocheck LinX CGM,2025-2026,6,2025,12,10258000.0,2671039.0
Evocheck Weigh Scale,2025-2026,6,2025,12,1579866.67,124800.0
Evofix Cap,2025-2026,6,2025,12,1426377.92,281683.0
Evokalm,2025-2026,6,2025,12,3707225.35,3251151.0
Evopride,2025-2026,6,2025,12,993139.32,1500466.0
Evopride Plus,2025-2026,6,2025,12,1709859.89,1100717.0
Fasteso,2025-2026,6,2025,12,368647.52,0.0
FEMOVA,2025-2026,6,2025,12,5403260.03,771663.0
Ferfer,2025-2026,6,2025,12,3035990.4,1165853.0
FinnoQ,2025-2026,6,2025,12,966391.66,35000.0
Galvecta,2025-2026,6,2025,12,404931.53,42420.0
Gouric,2025-2026,6,2025,12,5721500.88,108235.0
Gouric 80,2025-2026,6,2025,12,2146647.47,341544.0
Histalis,2025-2026,6,2025,12,1297177.69,0.0
Inosita,2025-2026,6,2025,12,3023571.91,35000.0
Inosita Plus,2025-2026,6,2025,12,29710468.28,9252269.0
INOSITA PLUS XR,2025-2026,6,2025,12,2434395.89,2608805.0
IPRAZYME,2025-2026,6,2025,12,3050000.0,4674399.0
IRT,2025-2026,6,2025,12,2461.54,0.0
Itipso,2025-2026,6,2025,12,602080.77,16471.0
K1000,2025-2026,6,2025,12,1355716.43,260723.0
K1000 Plus Sachet,2025-2026,6,2025,12,490000.0,75000.0
Kalsob,2025-2026,6,2025,12,7633854.46,3255606.0
Klevra,2025-2026,6,2025,12,1109465.48,11765.0
Lowplat,2025-2026,6,2025,12,6595702.05,829781.0
Lowplat Plus,2025-2026,6,2025,12,8388813.85,1483923.0
MOMIST,2025-2026,6,2025,12,2778637.0,222500.0
Neo-Q 100,2025-2026,6,2025,12,372065.43,0.0
Nise,2025-2026,6,2025,12,16540324.52,5575970.0
OMRON (CLAIMABLE),2025-2026,6,2025,12,4667838.63,1261739.0
OMRON HEALTH CARE,2025-2026,6,2025,12,0.0,0.0
Onita,2025-2026,6,2025,12,1186487.14,240000.0
Opt-D,2025-2026,6,2025,12,8337115.14,3376568.0
Orslim,2025-2026,6,2025,12,5280548.03,665888.0
PARIDOPA,2025-2026,6,2025,12,1109830.37,0.0
Phytus,2025-2026,6,2025,12,33858.37,0.0
POM,2025-2026,6,2025,12,7200.0,0.0
Ramipace,2025-2026,6,2025,12,2785817.46,0.0
Redexa,2025-2026,6,2025,12,111009.02,0.0
Retzole,2025-2026,6,2025,12,3135022.06,923161.0
Revolic,2025-2026,6,2025,12,573478.24,1775926.0
Rituxim,2025-2026,6,2025,12,2200000.0,4207787.0
SACVIN,2025-2026,6,2025,12,7146415.06,583205.0
SheVit,2025-2026,6,2025,12,1972515.31,2053772.0
SPARLIV,2025-2026,6,2025,12,436440.14,35295.0
Stevo,2025-2026,6,2025,12,2235387.44,0.0
Supercran,2025-2026,6,2025,12,379693.2,0.0
Tansin Family,2025-2026,6,2025,12,579955.84,37000.0
Telsarta,2025-2026,6,2025,12,890072.91,116644.0
Telsarta-A,2025-2026,6,2025,12,1377760.02,23529.0
Thewril,2025-2026,6,2025,12,1546009.83,2809788.0
Tiocap,2025-2026,6,2025,12,2032073.75,227059.0
Traszeptin,2025-2026,6,2025,12,1088687.0,302750.0
Treatan,2025-2026,6,2025,12,2968332.01,132400.0
Uritreat,2025-2026,6,2025,12,131800.55,0.0
VANZAK,2025-2026,6,2025,12,2972795.19,205000.0
Vible,2025-2026,6,2025,12,4301161.42,1405939.0
Voxamine,2025-2026,6,2025,12,879341.44,252282.0
Xcept,2025-2026,6,2025,12,4385222.95,841401.0
Xilica,2025-2026,6,2025,12,3918765.78,1332670.0
Xplended 20,2025-2026,6,2025,12,30517925.02,5245765.0
