RequestTransferBudgetId,FromProduct,FromProductId,FromGLHead,ToProduct,ToProductId,ToGLHead,Amount,Remarks,StatusId,CreatedDate,Yr,Mo
6688,Xilica,53.0,Renovation Wards - S&D,Xilica,53.0,Equipments - S&D,339981.0,,1,2024-10-30 16:38:23.240,2024,10
6687,Estar,9.0,Screening - S&D,Estar,9.0,Equipments - S&D,200000.0,,1,2024-10-30 16:36:36.540,2024,10
6686,Estar,9.0,Others - S&D,Estar,9.0,Equipments - S&D,240050.0,,1,2024-10-30 16:36:13.580,2024,10
6685,Busonide,181.0,Equipments - S&D,Busonide,181.0,Social / Cultural / Educational Program  - S&D,100000.0,,1,2024-10-30 16:14:12.583,2024,10
6684,Erli Plus,164.0,Folders - S&D,Erli Plus,164.0,Equipments - S&D,200000.0,,1,2024-10-29 18:39:03.263,2024,10
6683,Eglaro Family,174.0,Folders - S&D,Eglaro Family,174.0,Equipments - S&D,34000.0,,1,2024-10-29 18:02:08.480,2024,10
6682,Eglaro Family,174.0,Others - S&D,Eglaro Family,174.0,Screening - S&D,169717.0,,1,2024-10-29 17:58:48.760,2024,10
6681,Eglaro Family,174.0,Renovation Wards - S&D,Eglaro Family,174.0,Screening - S&D,137634.0,,1,2024-10-29 17:56:52.913,2024,10
6680,Busonide,181.0,Equipments - S&D,Busonide,181.0,Social / Cultural / Educational Program  - S&D,100000.0,,1,2024-10-29 15:49:24.897,2024,10
6679,Busonide,181.0,Equipments - S&D,Busonide,181.0,Prescription Pads - S&D,250000.0,,1,2024-10-29 15:41:35.253,2024,10
6678,Erli Plus,164.0,Screening - S&D,Erli Plus,164.0,Equipments - S&D,200000.0,,1,2024-10-29 10:50:04.737,2024,10
6677,Adfolic,2.0,Social / Cultural / Educational Program  - S&D,Adfolic,2.0,Seminars / Symposium / Video Shows - S&D,500000.0,,1,2024-10-29 09:23:23.697,2024,10
6676,Kalsob,49.0,DM Marketing Expenses,Busonide,181.0,Others - S&D,500000.0,0.5 Million transfer to team thunder from DM budget,1,2024-10-28 15:59:25.143,2024,10
6675,Institutional Ad Pro,123.0,Social / Cultural / Educational Program  - S&D,Busonide,181.0,Others - S&D,1000000.0,1 Million transfer to team thunder from Institution Ad & Pro,1,2024-10-28 15:56:38.940,2024,10
6674,Lowplat Plus,22.0,Others - S&D,Lowplat Plus,22.0,Equipments - S&D,500000.0,,1,2024-10-28 14:50:12.637,2024,10
6673,Lowplat Plus,22.0,Others - S&D,Lowplat Plus,22.0,Social / Cultural / Educational Program  - S&D,300000.0,,1,2024-10-28 12:49:09.037,2024,10
6672,BYVAS,102.0,Renovation Wards - S&D,BYVAS,102.0,Social / Cultural / Educational Program  - S&D,1400000.0,,1,2024-10-28 12:48:37.653,2024,10
6671,Erli Plus,164.0,Others - S&D,Erli Plus,164.0,Prescription Pads - S&D,100000.0,,1,2024-10-28 12:31:08.857,2024,10
6670,Xilica,53.0,Renovation Wards - S&D,Xilica,53.0,Equipments - S&D,150000.0,,1,2024-10-28 12:26:29.770,2024,10
6669,Actiflor,1.0,Social / Cultural / Educational Program  - S&D,Fasteso,14.0,Social / Cultural / Educational Program  - S&D,1000000.0,,1,2024-10-28 11:56:31.853,2024,10
6668,BYVAS,102.0,Renovation Wards - S&D,BYVAS,102.0,Folders - S&D,600000.0,,1,2024-10-28 11:43:07.090,2024,10
6667,Lowplat Plus,22.0,Others - S&D,Lowplat Plus,22.0,Folders - S&D,1500000.0,,1,2024-10-28 11:42:50.320,2024,10
6666,Busonide,181.0,Others - S&D,Busonide,181.0,Equipments - S&D,950000.0,,1,2024-10-28 09:57:52.127,2024,10
6665,Busonide,181.0,Others - S&D,Busonide,181.0,Equipments - S&D,1000000.0,,1,2024-10-28 09:57:33.703,2024,10
6664,Avsar,4.0,Others - S&D,Avsar,4.0,Social / Cultural / Educational Program  - S&D,500000.0,,1,2024-10-25 18:48:43.140,2024,10
6663,BYVAS,102.0,Seminars / Symposium / Video Shows - S&D,BYVAS,102.0,Equipments - S&D,300000.0,,1,2024-10-25 18:41:58.123,2024,10
6662,Lowplat Plus,22.0,Renovation Wards - S&D,Lowplat Plus,22.0,Equipments - S&D,400000.0,,1,2024-10-25 18:40:57.280,2024,10
6661,BYVAS,102.0,Seminars / Symposium / Video Shows - S&D,BYVAS,102.0,Equipments - S&D,300000.0,,1,2024-10-25 18:39:56.270,2024,10
6660,Inosita,19.0,Others - S&D,Inosita,19.0,Equipments - S&D,150000.0,,1,2024-10-25 17:32:21.207,2024,10
6659,Estar 5,215.0,Giveaways - S&D,Estar 5,215.0,Equipments - S&D,150000.0,,1,2024-10-25 17:20:37.210,2024,10
6658,Duzalta,52.0,Giveaways - S&D,Duzalta,52.0,Equipments - S&D,150000.0,,1,2024-10-25 17:19:46.150,2024,10
6657,Traszeptin,148.0,Prescription Pads - S&D,Traszeptin,148.0,Seminars / Symposium / Video Shows - S&D,300000.0,RUSSCO,1,2024-10-25 16:06:28.753,2024,10
6650,Estar,9.0,Prescription Pads - S&D,Rituxim,94.0,Seminars / Symposium / Video Shows - S&D,500000.0,RUSSCO,1,2024-10-25 15:54:29.457,2024,10
6656,Bevec,170.0,Social / Cultural / Educational Program  - S&D,Rituxim,94.0,Seminars / Symposium / Video Shows - S&D,500000.0,RUSSCO,1,2024-10-25 15:52:38.397,2024,10
6655,Bevec,170.0,Social / Cultural / Educational Program  - S&D,Rituxim,94.0,Seminars / Symposium / Video Shows - S&D,500000.0,RUSSCO,1,2024-10-25 15:48:01.033,2024,10
6654,Bevec,170.0,Social / Cultural / Educational Program  - S&D,Rituxim,94.0,Seminars / Symposium / Video Shows - S&D,500000.0,RUSSCO,1,2024-10-25 15:45:32.740,2024,10
6653,Eglaro Family,174.0,Folders - S&D,Eglaro Family,174.0,Equipments - S&D,100000.0,,1,2024-10-25 15:44:06.843,2024,10
6652,Bevec,170.0,Social / Cultural / Educational Program  - S&D,Rituxim,94.0,Seminars / Symposium / Video Shows - S&D,500000.0,RUSSCO,1,2024-10-25 15:43:17.990,2024,10
6651,Traszeptin,148.0,Social / Cultural / Educational Program  - S&D,Traszeptin,148.0,Seminars / Symposium / Video Shows - S&D,800000.0,RUSSCO,1,2024-10-25 15:34:54.163,2024,10
6649,Traszeptin,148.0,Social / Cultural / Educational Program  - S&D,Traszeptin,148.0,Seminars / Symposium / Video Shows - S&D,400000.0,RUSSCO,1,2024-10-25 15:26:28.953,2024,10
6648,Traszeptin,148.0,Books / Journals / Magazines - S&D,Traszeptin,148.0,Seminars / Symposium / Video Shows - S&D,400000.0,RUSSCO,1,2024-10-25 15:25:43.230,2024,10
6647,Rituxim,94.0,Equipments - S&D,Rituxim,94.0,Seminars / Symposium / Video Shows - S&D,600000.0,RUSSCO,1,2024-10-25 15:24:23.937,2024,10
6646,Rituxim,94.0,Giveaways - S&D,Rituxim,94.0,Seminars / Symposium / Video Shows - S&D,900000.0,For RUSSCO,1,2024-10-25 15:22:30.647,2024,10
6645,Busonide,181.0,Others - S&D,Busonide,181.0,Social / Cultural / Educational Program  - S&D,500000.0,,1,2024-10-25 15:10:33.877,2024,10
6644,Avsar Plus,65.0,Seminars / Symposium / Video Shows - S&D,Avsar Plus,65.0,Others - S&D,50000.0,Budget movement request due to negative balance,1,2024-10-25 15:07:29.310,2024,10
6643,ANPLAG,104.0,Books / Journals / Magazines - S&D,ANPLAG,104.0,Screening - S&D,250000.0,,1,2024-10-25 15:01:10.483,2024,10
6642,ANPLAG,104.0,Books / Journals / Magazines - S&D,ANPLAG,104.0,Social / Cultural / Educational Program  - S&D,500000.0,,1,2024-10-25 14:56:38.563,2024,10
6641,ANPLAG,104.0,Equipments - S&D,ANPLAG,104.0,Screening - S&D,200000.0,,1,2024-10-25 14:47:42.967,2024,10
6640,Busonide,181.0,Others - S&D,Busonide,181.0,Equipments - S&D,100000.0,,1,2024-10-25 14:31:14.047,2024,10
6639,Busonide,181.0,Others - S&D,Busonide,181.0,Prescription Pads - S&D,150000.0,,1,2024-10-25 11:46:41.157,2024,10
6638,Busonide,181.0,Others - S&D,Busonide,181.0,Prescription Pads - S&D,200000.0,,1,2024-10-25 11:36:55.060,2024,10
6637,Busonide,181.0,Others - S&D,Busonide,181.0,Renovation Wards - S&D,200000.0,,1,2024-10-25 11:34:31.680,2024,10
6636,Busonide,181.0,Others - S&D,Busonide,181.0,Equipments - S&D,400000.0,,1,2024-10-25 11:19:20.110,2024,10
6635,Evopride Plus,13.0,Screening - S&D,Evopride Plus,13.0,Social / Cultural / Educational Program  - S&D,100000.0,,1,2024-10-24 23:25:23.587,2024,10
6634,Evopride Plus,13.0,Equipments - S&D,Evopride Plus,13.0,Social / Cultural / Educational Program  - S&D,180000.0,,1,2024-10-24 23:24:43.047,2024,10
6633,IVADIN,113.0,Renovation Wards - S&D,IVADIN,113.0,Social / Cultural / Educational Program  - S&D,340000.0,,1,2024-10-24 20:08:17.643,2024,10
6632,Dapwiz,150.0,Giveaways - S&D,Dapwiz,150.0,Social / Cultural / Educational Program  - S&D,400000.0,,1,2024-10-24 20:04:09.593,2024,10
6631,Erli Plus XR,146.0,Others - S&D,Erli Plus XR,146.0,Social / Cultural / Educational Program  - S&D,500000.0,,1,2024-10-24 19:52:53.207,2024,10
